id_oferta,id_oferta_num,curso,campus,turno,modalidade_normalizada,classe,velocidade_min,velocidade_max,consistencia,mudancas_direcao,coef_var_min,coef_var_max,indice_confiabilidade,confiabilidade,tendencia
Fonoaudiologia (Bacharelado) | Ceilândia / DF | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,685,Fonoaudiologia (Bacharelado),Ceilândia / DF,Diurno,CN,Oscilante,11.444,-13.243,66.7,1,-163.378,343.072,75.3,Alta,Oscilante (Alta)
Fonoaudiologia (Bacharelado) | Ceilândia / DF | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,687,Fonoaudiologia (Bacharelado),Ceilândia / DF,Diurno,EP_R1_NPPI,Queda,3.127,-9.318,100.0,0,-16.251,-133.385,100.0,Muito Alta,Queda (Muito Alta)
Fonoaudiologia (Bacharelado) | Ceilândia / DF | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,690,Fonoaudiologia (Bacharelado),Ceilândia / DF,Diurno,EP_R1_PPI,Oscilante,-31.405,13.124,50.0,1,-83.84,-376.305,68.3,Média,Oscilante (Média)
Fonoaudiologia (Bacharelado) | Ceilândia / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,692,Fonoaudiologia (Bacharelado),Ceilândia / DF,Diurno,EP_R2_NPPI,Oscilante,3.229,-14.791,66.7,2,-59.551,-1610.007,70.0,Alta,Oscilante (Alta)
Fonoaudiologia (Bacharelado) | Ceilândia / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,696,Fonoaudiologia (Bacharelado),Ceilândia / DF,Diurno,EP_R2_PPI,Oscilante,-4.722,-16.73,50.0,1,-12.099,-94.74,68.3,Média,Oscilante (Média)
Física (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,699,Física (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,21.115,1.984,66.7,1,-534.0,21.205,76.6,Alta,Oscilante (Alta)
Física (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,700,Física (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,Queda,23.828,-45.883,100.0,0,124.624,63.329,99.8,Muito Alta,Queda (Muito Alta)
Física (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,702,Física (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,Queda,4.722,-36.395,100.0,0,-18.854,100.668,99.6,Muito Alta,Queda (Muito Alta)
Física (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,704,Física (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,Crescimento,147.497,147.497,100.0,0,-10626.198,-10626.198,100.0,Muito Alta,Crescimento (Muito Alta)
Física (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,706,Física (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Oscilante,-22.812,26.408,50.0,1,-67.081,129.723,67.8,Média,Oscilante (Média)
Física (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,709,Física (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,Queda,26.576,-45.958,100.0,0,-57.568,896.722,96.5,Muito Alta,Queda (Muito Alta)
Física (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,712,Física (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,AC,Oscilante,-15.913,28.932,66.7,1,-243.747,59.326,76.4,Alta,Oscilante (Alta)
Geofísica (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,717,Geofísica (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,11.468,15.911,66.7,2,-42.135,126.469,69.5,Média,Oscilante (Média)
Geofísica (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,719,Geofísica (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,Queda,-9.888,-9.888,100.0,0,-15.516,-15.516,100.0,Muito Alta,Queda (Muito Alta)
Geografia (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,725,Geografia (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,-12.671,31.814,66.7,2,-64.624,59.011,69.8,Média,Oscilante (Média)
Geografia (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,729,Geografia (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,Crescimento,26.508,26.508,100.0,0,-115.711,-155.565,100.0,Muito Alta,Crescimento (Muito Alta)
Geografia (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,733,Geografia (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Crescimento,46.494,33.155,100.0,0,-104.578,1309.362,94.8,Muito Alta,Crescimento (Muito Alta)
Geografia (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,736,Geografia (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,Crescimento,0.239,23.693,100.0,0,-1.024,-350.528,100.0,Muito Alta,Crescimento (Muito Alta)
Geologia (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,738,Geologia (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,11.052,13.835,66.7,1,-29.015,33.949,76.5,Alta,Oscilante (Alta)
Geologia (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,743,Geologia (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,Crescimento,11.117,11.117,100.0,0,-86.798,-86.798,100.0,Muito Alta,Crescimento (Muito Alta)
Geologia (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,745,Geologia (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Crescimento,37.673,37.673,100.0,0,-278.285,-278.285,100.0,Muito Alta,Crescimento (Muito Alta)
Gestão Ambiental (Bacharelado) | Planaltina / DF | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,747,Gestão Ambiental (Bacharelado),Planaltina / DF,Noturno,AC,Crescimento,15.395,94.13,100.0,0,-19.99,-441.087,100.0,Muito Alta,Crescimento (Muito Alta)
Gestão de Agronegócio (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,752,Gestão de Agronegócio (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,AC,Oscilante,15.859,18.957,66.7,2,-30.6,-137.512,70.0,Alta,Oscilante (Alta)
Gestão de Agronegócio (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,753,Gestão de Agronegócio (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,CN,Crescimento,13.501,13.501,100.0,0,-50.86,-50.86,100.0,Muito Alta,Crescimento (Muito Alta)
Gestão de Agronegócio (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,756,Gestão de Agronegócio (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_NPPI,Queda,23.2,-46.975,100.0,0,-27.472,-134.88,100.0,Muito Alta,Queda (Muito Alta)
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,759,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,AC,Oscilante,23.186,-2.844,66.7,2,-85.368,30.493,69.9,Média,Oscilante (Média)
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,761,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,CN,Oscilante,3.182,-11.848,66.7,2,-105.905,7601.525,40.0,Baixa,Oscilante (Baixa)
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,763,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R1_NPPI,Queda,-23.177,-14.306,100.0,0,-62.432,-52.115,100.0,Muito Alta,Queda (Muito Alta)
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,766,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R1_PPI,Crescimento,27.451,11.197,100.0,0,-50.441,-24.495,100.0,Muito Alta,Crescimento (Muito Alta)
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,768,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_NPPI,Oscilante,-10.293,13.624,50.0,1,-42.899,605.547,65.9,Média,Oscilante (Média)
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,771,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_PPI,Queda,24.645,-29.625,100.0,0,-35.911,-97.922,100.0,Muito Alta,Queda (Muito Alta)
Gestão do Agronegócio (Bacharelado) | Planaltina / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,774,Gestão do Agronegócio (Bacharelado),Planaltina / DF,Diurno,AC,Oscilante,-0.885,7.016,66.7,2,-21.217,-83.775,70.0,Alta,Oscilante (Alta)
História (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,778,História (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,10.751,-0.742,50.0,3,102.079,47.72,54.8,Baixa,Oscilante (Baixa)
História (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,780,História (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,Oscilante,-13.201,-18.837,50.0,3,-256.557,-571.897,55.0,Média,Oscilante (Média)
História (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,782,História (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,Oscilante,13.739,17.112,50.0,1,2896.045,120.783,67.9,Média,Oscilante (Média)
História (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,785,História (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,Oscilante,-14.99,-7.101,50.0,1,-176.982,57.628,68.1,Média,Oscilante (Média)
História (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,787,História (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Oscilante,-20.103,-19.43,66.7,2,3820.124,98.251,69.6,Média,Oscilante (Média)
História (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,791,História (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,Oscilante,-11.974,-8.737,50.0,1,-39.001,-363.01,68.3,Média,Oscilante (Média)
História (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,795,História (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,AC,Oscilante,-9.68,-5.109,66.7,1,-17.239,50.64,76.5,Alta,Oscilante (Alta)
História (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,797,História (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,CN,Crescimento,32.731,32.731,100.0,0,-53.169,-53.169,100.0,Muito Alta,Crescimento (Muito Alta)
História (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,799,História (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R1_NPPI,Oscilante,9.487,35.692,50.0,1,-112.782,-241.436,68.3,Média,Oscilante (Média)
História (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,801,História (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R1_PPI,Oscilante,15.467,3.67,50.0,1,-45.177,-45.499,68.3,Média,Oscilante (Média)
História (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,803,História (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_NPPI,Queda,42.993,-59.395,100.0,0,-64.721,335.6,98.7,Muito Alta,Queda (Muito Alta)
História (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,806,História (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_PPI,Queda,36.769,-24.732,100.0,0,-60.917,640.592,97.5,Muito Alta,Queda (Muito Alta)
Japonês (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,808,Japonês (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,AC,Oscilante,-7.569,5.062,66.7,1,-65.251,-130.718,76.7,Alta,Oscilante (Alta)
Japonês (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,809,Japonês (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,CN,Crescimento,11.003,11.003,100.0,0,-11.973,-11.973,100.0,Muito Alta,Crescimento (Muito Alta)
Japonês (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,811,Japonês (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_NPPI,Crescimento,1.149,1.149,100.0,0,-4.254,-4.254,100.0,Muito Alta,Crescimento (Muito Alta)
Jornalismo (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,814,Jornalismo (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,1.16,-2.927,50.0,3,11.424,17.738,54.9,Baixa,Oscilante (Baixa)
Jornalismo (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,816,Jornalismo (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,Oscilante,9.501,6.435,75.0,2,83.448,73.086,73.9,Alta,Oscilante (Alta)
Jornalismo (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,818,Jornalismo (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,Oscilante,-0.985,-1.084,66.7,1,-425.385,-436.356,76.7,Alta,Oscilante (Alta)
Jornalismo (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,821,Jornalismo (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,Crescimento,32.162,21.118,100.0,0,-166.79,-383.44,100.0,Muito Alta,Crescimento (Muito Alta)
Jornalismo (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,823,Jornalismo (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Oscilante,3.035,-3.24,66.7,1,93.07,69.5,76.4,Alta,Oscilante (Alta)
Jornalismo (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,826,Jornalismo (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,Oscilante,-16.121,-4.819,66.7,2,-149.732,128.232,69.5,Média,Oscilante (Média)
Letras - Espanhol (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,829,Letras - Espanhol (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,AC,Oscilante,-8.006,-18.427,66.7,2,-23.501,-90.864,70.0,Alta,Oscilante (Alta)
Letras - Espanhol (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,833,Letras - Espanhol (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_NPPI,Crescimento,-5.949,59.219,100.0,0,-9.513,-509.077,100.0,Muito Alta,Crescimento (Muito Alta)
Letras - Espanhol (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,835,Letras - Espanhol (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_PPI,Crescimento,24.089,24.089,100.0,0,-64.184,-64.184,100.0,Muito Alta,Crescimento (Muito Alta)
Letras - Francês (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,837,Letras - Francês (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Queda,-15.724,-15.648,100.0,0,-24.061,-193.876,100.0,Muito Alta,Queda (Muito Alta)
Letras - Francês (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,842,Letras - Francês (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Queda,-13.625,-13.625,100.0,0,-35.693,-35.693,100.0,Muito Alta,Queda (Muito Alta)
Letras - Francês (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,844,Letras - Francês (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,Crescimento,-59.348,0.565,100.0,0,-82.881,-1.94,100.0,Muito Alta,Crescimento (Muito Alta)
Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,846,Letras - Inglês (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,6.39,15.591,75.0,2,234.91,70.938,73.9,Alta,Oscilante (Alta)
Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,848,Letras - Inglês (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,Oscilante,17.852,11.8,50.0,1,-277.571,-331.732,68.3,Média,Oscilante (Média)
Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,850,Letras - Inglês (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,Oscilante,-2.908,-17.383,66.7,2,-56.322,-465.555,70.0,Alta,Oscilante (Alta)
Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,852,Letras - Inglês (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,Queda,-12.518,-12.042,100.0,0,-132.284,-458.43,100.0,Muito Alta,Queda (Muito Alta)
Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,854,Letras - Inglês (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Oscilante,-18.316,-13.622,66.7,1,1796.155,195.241,75.9,Alta,Oscilante (Alta)
Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,857,Letras - Inglês (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,Oscilante,-6.948,-33.896,50.0,1,-97.143,-413.965,68.3,Média,Oscilante (Média)
Letras - Português (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,860,Letras - Português (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,18.071,7.373,50.0,3,226.953,64.877,54.7,Baixa,Oscilante (Baixa)
Letras - Português (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,862,Letras - Português (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,Oscilante,19.224,12.886,75.0,2,-616.108,-1885.183,74.2,Alta,Oscilante (Alta)
Letras - Português (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,864,Letras - Português (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,Oscilante,-3.146,-3.146,66.7,1,-608.057,492.881,74.7,Alta,Oscilante (Alta)
Letras - Português (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,867,Letras - Português (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,Crescimento,8.952,16.581,100.0,0,-82.746,-159.562,100.0,Muito Alta,Crescimento (Muito Alta)
Letras - Português (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,869,Letras - Português (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Oscilante,-8.158,-33.524,66.7,2,-328.368,163.658,69.4,Média,Oscilante (Média)
Letras - Português (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,872,Letras - Português (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,Oscilante,23.94,-4.383,50.0,1,-50.729,-497.584,68.3,Média,Oscilante (Média)
Letras - Português (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,875,Letras - Português (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,AC,Oscilante,-0.807,7.109,66.7,2,-24.311,164.111,69.4,Média,Oscilante (Média)
Letras - Português (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,878,Letras - Português (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R1_NPPI,Crescimento,9.382,68.827,100.0,0,-13.153,-247.921,100.0,Muito Alta,Crescimento (Muito Alta)
Letras - Português (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,881,Letras - Português (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_NPPI,Queda,-2.452,-12.759,100.0,0,-79.649,242.137,99.0,Muito Alta,Queda (Muito Alta)
