id_oferta,id_oferta_num,curso,campus,turno,modalidade_normalizada,observacoes,primeira_nota_min,ultima_nota_min,primeira_nota_max,ultima_nota_max,delta_min,delta_max,delta_min_pct,delta_max_pct,velocidade_min,velocidade_max,media_min,media_max,desvio_min,desvio_max,coef_var_min,coef_var_max,amplitude_media,amplitude_min,amplitude_max
Gestão Ambiental (Bacharelado) | Planaltina | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,481,Gestão Ambiental (Bacharelado),Planaltina,Noturno,EP_R2_NPPI,2,-73.509,-10.728,39.118,-10.728,62.781,-49.846,-85.406,-127.425,62.781,-49.846,-42.118,14.195,44.393,35.246,-105.4,248.302,56.314,0.0,112.627
Gestão Ambiental (Bacharelado) | Planaltina | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,482,Gestão Ambiental (Bacharelado),Planaltina,Noturno,EP_R2_PPI,1,-34.138,-34.138,-34.138,-34.138,0.0,0.0,-0.0,-0.0,,,-34.138,-34.138,,,,,0.0,0.0,0.0
Gestão de Agronegócio (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,483,Gestão de Agronegócio (Bacharelado),Darcy Ribeiro,Noturno,AC,5,-93.752,-46.176,-40.181,16.69,47.576,56.871,-50.747,-141.537,11.894,14.218,-69.012,-12.004,19.339,24.85,-28.023,-207.021,57.008,40.473,72.217
Gestão de Agronegócio (Bacharelado) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,484,Gestão de Agronegócio (Bacharelado),Darcy Ribeiro,Noturno,CN,2,-25.521,-12.02,-25.521,-12.02,13.501,13.501,-52.902,-52.902,13.501,13.501,-18.77,-18.77,9.547,9.547,-50.86,-50.86,0.0,0.0,0.0
Gestão de Agronegócio (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,485,Gestão de Agronegócio (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_NPPI,1,-32.966,-32.966,-32.966,-32.966,0.0,0.0,-0.0,-0.0,,,-32.966,-32.966,,,,,0.0,0.0,0.0
Gestão de Agronegócio (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,486,Gestão de Agronegócio (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_PPI,1,-57.616,-57.616,-57.616,-57.616,0.0,0.0,-0.0,-0.0,,,-57.616,-57.616,,,,,0.0,0.0,0.0
Gestão de Agronegócio (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,487,Gestão de Agronegócio (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPI,2,-71.314,-48.114,-1.139,-48.114,23.2,-46.975,-32.532,4124.232,23.2,-46.975,-59.714,-24.626,16.405,33.216,-27.472,-134.88,35.088,0.0,70.175
Gestão de Agronegócio (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,488,Gestão de Agronegócio (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_PPI,1,-44.795,-44.795,-33.635,-33.635,0.0,0.0,-0.0,-0.0,,,-44.795,-33.635,,,,,11.16,11.16,11.16
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,489,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro,Noturno,AC,5,-72.389,-2.832,73.386,64.854,69.557,-8.532,-96.088,-11.626,17.389,-2.133,-42.388,64.12,30.085,19.077,-70.975,29.752,106.508,67.686,145.775
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,490,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro,Noturno,CN,5,-20.13,-10.584,24.96,-10.584,9.546,-35.544,-47.422,-142.404,2.386,-8.886,-22.165,-13.147,26.895,34.29,-121.336,-260.815,9.018,0.0,45.09
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,491,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_NPPI,4,-12.548,-58.902,-12.548,-41.161,-46.354,-28.613,369.413,228.028,-15.451,-9.538,-51.805,-47.37,34.52,34.443,-66.633,-72.711,4.435,0.0,17.741
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,492,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_NPPIQ,1,-34.132,-34.132,-29.67,-29.67,0.0,0.0,-0.0,-0.0,,,-34.132,-29.67,,,,,4.462,4.462,4.462
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,493,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_PPI,4,-95.963,-41.061,-57.354,-34.96,54.902,22.394,-57.212,-39.045,18.301,7.465,-62.333,-31.971,25.21,29.109,-40.444,-91.047,30.362,0.0,76.738
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,494,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPI,4,-43.785,-64.37,-6.373,20.875,-20.585,27.248,47.014,-427.554,-6.862,9.083,-53.949,-0.897,24.198,14.698,-44.854,-1638.588,53.052,19.363,85.245
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,495,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPIQ,1,-39.713,-39.713,-11.757,-11.757,0.0,0.0,-0.0,-0.0,,,-39.713,-11.757,,,,,27.956,27.956,27.956
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,496,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_PPI,3,-60.85,-36.205,-6.58,-36.205,24.645,-29.625,-40.501,450.228,12.323,-14.812,-54.392,-14.489,15.969,19.037,-29.359,-131.391,39.903,0.0,65.439
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,497,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_PPIQ,1,-50.028,-50.028,-41.002,-41.002,0.0,0.0,-0.0,-0.0,,,-50.028,-41.002,,,,,9.026,9.026,9.026
Gestão do Agronegócio (Bacharelado) | Planaltina | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,498,Gestão do Agronegócio (Bacharelado),Planaltina,Diurno,AC,5,-80.136,-82.791,-49.865,-28.816,-2.655,21.049,3.313,-42.212,-0.664,5.262,-78.812,-37.787,14.517,30.21,-18.42,-79.946,41.024,0.0,101.255
Gestão do Agronegócio (Bacharelado) | Planaltina | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,499,Gestão do Agronegócio (Bacharelado),Planaltina,Diurno,CN,1,-45.106,-45.106,-45.106,-45.106,0.0,0.0,-0.0,-0.0,,,-45.106,-45.106,,,,,0.0,0.0,0.0
Gestão do Agronegócio (Bacharelado) | Planaltina | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,500,Gestão do Agronegócio (Bacharelado),Planaltina,Diurno,EP_R2_NPPI,1,-54.109,-54.109,-22.499,-22.499,0.0,0.0,-0.0,-0.0,,,-54.109,-22.499,,,,,31.61,31.61,31.61
História (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,501,História (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,AC,6,4.468,47.472,99.466,96.499,43.004,-2.967,962.489,-2.983,8.601,-0.593,27.598,,23.611,,85.556,,,,
História (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,502,História (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,CN,6,25.571,-27.232,48.115,-27.232,-52.803,-75.347,-206.496,-156.598,-10.561,-15.069,-6.744,-2.987,26.521,32.855,-393.252,-1100.065,3.757,0.0,22.544
História (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,503,História (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R1_NPPI,4,-8.107,19.371,18.517,52.742,27.478,34.225,-338.942,184.83,9.159,11.408,3.342,30.526,14.427,27.223,431.617,89.18,27.184,7.308,41.432
História (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,504,História (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R1_NPPIQ,1,-17.032,-17.032,14.503,14.503,0.0,0.0,-0.0,0.0,,,-17.032,14.503,,,,,31.535,31.535,31.535
História (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,505,História (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R1_PPI,4,5.759,-24.22,24.413,10.211,-29.979,-14.202,-520.559,-58.174,-9.993,-4.734,-9.205,22.036,12.363,12.26,-134.309,55.636,31.241,18.654,45.218
História (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,506,História (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPI,5,6.108,-54.201,45.889,-12.401,-60.309,-58.29,-987.377,-127.024,-15.077,-14.573,5.641,26.888,34.788,23.434,616.729,87.156,21.247,0.27,41.8
História (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,507,História (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,21.418,21.418,21.418,21.418,0.0,0.0,0.0,0.0,,,21.418,21.418,,,,,0.0,0.0,0.0
História (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ_PCD | EP=True | R=R2 | GE=NPPIQ | PCD=True | SM=1.0,508,História (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPIQ_PCD,1,-4.958,-4.958,-4.958,-4.958,0.0,0.0,-0.0,-0.0,,,-4.958,-4.958,,,,,0.0,0.0,0.0
História (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,509,História (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_PPI,4,-17.943,-41.891,11.17,-6.303,-23.948,-17.473,133.467,-156.428,-7.983,-5.824,-23.495,8.301,19.136,26.821,-81.448,323.108,31.796,18.665,43.817
História (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,510,História (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,-31.06,-31.06,16.426,16.426,0.0,0.0,-0.0,0.0,,,-31.06,16.426,,,,,47.486,47.486,47.486
História (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_PPIQ_PCD | EP=True | R=R2 | GE=PPIQ | PCD=True | SM=1.0,511,História (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_PPIQ_PCD,1,-30.955,-30.955,-30.955,-30.955,0.0,0.0,-0.0,-0.0,,,-30.955,-30.955,,,,,0.0,0.0,0.0
História (Licenciatura) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,512,História (Licenciatura),Darcy Ribeiro,Noturno,AC,5,-56.349,-85.388,60.754,45.426,-29.039,-15.328,51.534,-25.23,-7.26,-3.832,-63.348,40.391,17.315,21.451,-27.334,53.107,103.74,62.873,130.814
História (Licenciatura) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,513,História (Licenciatura),Darcy Ribeiro,Noturno,CN,3,-59.895,-27.164,-59.895,-27.164,32.731,32.731,-54.647,-54.647,16.366,16.366,-20.668,-20.668,42.846,42.846,-207.306,-207.306,0.0,0.0,0.0
História (Licenciatura) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,514,História (Licenciatura),Darcy Ribeiro,Noturno,EP_R1_NPPI,4,-66.834,-47.859,-66.834,4.551,18.975,71.385,-28.391,-106.809,6.325,23.795,-30.764,-17.554,33.514,34.823,-108.941,-198.378,13.21,0.0,52.41
História (Licenciatura) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,515,História (Licenciatura),Darcy Ribeiro,Noturno,EP_R1_PPI,4,-48.659,-17.725,-25.066,-17.725,30.934,7.341,-63.573,-29.287,10.311,2.447,-29.612,-13.35,19.21,32.307,-64.87,-241.992,16.262,0.0,41.456
História (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,516,História (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_NPPI,3,-68.468,-25.475,42.212,-17.183,42.993,-59.395,-62.793,-140.706,21.496,-29.698,-34.291,8.687,30.732,30.429,-89.62,350.291,42.978,8.292,110.68
História (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,517,História (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_NPPIQ,1,-61.207,-61.207,-26.631,-26.631,0.0,0.0,-0.0,-0.0,,,-61.207,-26.631,,,,,34.576,34.576,34.576
História (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,518,História (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_PPI,3,-61.065,-24.296,15.096,-9.636,36.769,-24.732,-60.213,-163.831,18.384,-12.366,-39.972,18.701,18.973,30.301,-47.466,162.027,58.674,14.66,85.2
Japonês (Licenciatura) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,519,Japonês (Licenciatura),Darcy Ribeiro,Noturno,AC,5,-60.848,-83.555,-60.848,-45.663,-22.707,15.185,37.318,-24.956,-5.677,3.796,-53.077,-16.442,29.127,34.723,-54.877,-211.18,36.634,0.0,81.733
Japonês (Licenciatura) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,520,Japonês (Licenciatura),Darcy Ribeiro,Noturno,CN,2,-70.486,-59.483,-70.486,-59.483,11.003,11.003,-15.61,-15.61,11.003,11.003,-64.984,-64.984,7.78,7.78,-11.973,-11.973,0.0,0.0,0.0
Japonês (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,521,Japonês (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_NPPI,3,2.278,-18.525,2.278,-18.525,-20.803,-20.803,-913.213,-913.213,-10.401,-10.401,-11.974,-11.974,12.356,12.356,-103.19,-103.19,0.0,0.0,0.0
Japonês (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_PPI_PCD | EP=True | R=R2 | GE=PPI | PCD=True | SM=1.5,522,Japonês (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_PPI_PCD,1,5.9,5.9,5.9,5.9,0.0,0.0,0.0,0.0,,,5.9,5.9,,,,,0.0,0.0,0.0
Jornalismo (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,523,Jornalismo (Bacharelado),Darcy Ribeiro,Diurno,AC,6,81.255,85.895,115.406,103.7,4.64,-11.706,5.71,-10.143,0.928,-2.341,83.043,,8.5,,10.236,,,,
Jornalismo (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,524,Jornalismo (Bacharelado),Darcy Ribeiro,Diurno,CN,6,14.706,52.71,26.97,52.71,38.004,25.74,258.425,95.439,7.601,5.148,37.246,39.29,29.073,27.563,78.056,70.153,2.044,0.0,12.264
Jornalismo (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,525,Jornalismo (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,5,-9.001,-11.956,-8.705,-11.956,-2.955,-3.251,32.83,37.346,-0.739,-0.813,6.224,6.283,21.053,21.0,338.254,334.221,0.059,0.0,0.296
Jornalismo (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,526,Jornalismo (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPIQ,1,-37.174,-37.174,-31.769,-31.769,0.0,0.0,-0.0,-0.0,,,-37.174,-31.769,,,,,5.405,5.405,5.405
Jornalismo (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,527,Jornalismo (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,4,-45.399,18.926,-22.287,19.95,64.325,42.237,-141.688,-189.514,21.442,14.079,-14.316,-2.483,31.227,19.729,-218.119,-794.654,11.834,1.024,23.112
Jornalismo (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,528,Jornalismo (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,5,7.89,16.995,26.716,16.995,9.105,-9.721,115.399,-36.386,2.276,-2.43,36.54,40.305,29.315,25.702,80.228,63.768,3.765,0.0,18.826
Jornalismo (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,529,Jornalismo (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,41.607,41.607,41.607,41.607,0.0,0.0,0.0,0.0,,,41.607,41.607,,,,,0.0,0.0,0.0
Jornalismo (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,530,Jornalismo (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,5,-5.212,-53.574,13.931,-0.525,-48.362,-14.456,927.897,-103.769,-12.09,-3.614,-8.816,21.245,28.565,21.437,-323.996,100.903,30.061,17.907,53.049
Jornalismo (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,531,Jornalismo (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,-49.264,-49.264,20.148,20.148,0.0,0.0,-0.0,0.0,,,-49.264,20.148,,,,,69.412,69.412,69.412
Letras - Espanhol (Licenciatura) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,532,Letras - Espanhol (Licenciatura),Darcy Ribeiro,Noturno,AC,5,-55.012,-79.029,-5.413,-60.693,-24.017,-55.28,43.658,1021.245,-6.004,-13.82,-70.106,-18.7,20.511,27.8,-29.257,-148.661,51.406,18.336,112.461
Letras - Espanhol (Licenciatura) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,533,Letras - Espanhol (Licenciatura),Darcy Ribeiro,Noturno,EP_R1_NPPI,1,-27.424,-27.424,-27.424,-27.424,0.0,0.0,-0.0,-0.0,,,-27.424,-27.424,,,,,0.0,0.0,0.0
Letras - Espanhol (Licenciatura) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,534,Letras - Espanhol (Licenciatura),Darcy Ribeiro,Noturno,EP_R1_PPI,2,-44.303,-54.875,-44.303,-36.401,-10.572,7.902,23.863,-17.836,-10.572,7.902,-49.589,-40.352,7.476,5.588,-15.075,-13.847,9.237,0.0,18.474
Letras - Espanhol (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,535,Letras - Espanhol (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_NPPI,2,-41.243,-47.192,-37.835,21.384,-5.949,59.219,14.424,-156.519,-5.949,59.219,-44.218,-8.226,4.207,41.874,-9.513,-509.077,35.992,3.408,68.576
Letras - Espanhol (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,536,Letras - Espanhol (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_PPI,3,-45.262,-14.494,-45.262,-14.494,30.768,30.768,-67.978,-67.978,15.384,15.384,-32.78,-32.78,16.184,16.184,-49.373,-49.373,0.0,0.0,0.0
Letras - Francês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,537,Letras - Francês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,AC,4,-55.891,-87.339,5.252,-26.043,-31.448,-31.295,56.267,-595.868,-10.483,-10.432,-62.638,0.875,18.113,22.537,-28.917,2577.08,63.512,58.739,72.872
Letras - Francês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,538,Letras - Francês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,CN,1,-84.371,-84.371,-84.371,-84.371,0.0,0.0,-0.0,-0.0,,,-84.371,-84.371,,,,,0.0,0.0,0.0
Letras - Francês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,539,Letras - Francês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R1_NPPI,2,-2.644,-48.692,-2.644,0.205,-46.048,2.849,1741.604,-107.753,-46.048,2.849,-25.668,-1.22,32.561,2.015,-126.854,-165.195,24.448,0.0,48.897
Letras - Francês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,540,Letras - Francês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPI,3,-20.18,-33.805,-20.18,-33.805,-13.625,-13.625,67.517,67.517,-6.812,-6.812,-32.545,-32.545,11.785,11.785,-36.212,-36.212,0.0,0.0,0.0
Letras - Francês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,541,Letras - Francês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_PPI,3,-20.959,-80.307,-20.877,-20.312,-59.348,0.565,283.162,-2.706,-29.674,0.282,-49.995,-16.699,29.695,6.753,-59.396,-40.44,33.296,0.082,59.995
Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,542,Letras - Inglês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,AC,6,-10.253,15.306,20.671,83.036,25.559,62.365,-249.283,301.703,5.112,12.473,12.801,48.583,20.965,30.58,163.77,62.945,35.782,18.099,67.73
Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,543,Letras - Inglês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,CN,4,-52.719,-17.014,-40.613,-17.014,35.705,23.599,-67.727,-58.107,11.902,7.866,-17.16,-14.134,32.977,28.933,-192.166,-204.705,3.027,0.0,12.106
Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,544,Letras - Inglês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R1_NPPI,5,-17.712,-26.435,25.713,-26.435,-8.723,-52.148,49.249,-202.808,-2.181,-13.037,-13.272,-4.587,9.217,19.123,-69.443,-416.879,8.685,0.0,43.425
Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,545,Letras - Inglês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R1_PPI,4,6.406,-18.631,6.406,-17.678,-25.037,-24.084,-390.837,-375.96,-8.346,-8.028,-21.213,-12.003,20.741,21.185,-97.773,-176.496,9.21,0.0,33.388
Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,546,Letras - Inglês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPI,5,14.039,-40.908,21.415,-19.451,-54.947,-40.866,-391.388,-190.829,-13.737,-10.216,6.931,14.494,28.962,20.287,417.85,139.966,7.563,0.0,21.457
Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,547,Letras - Inglês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,-14.226,-14.226,12.035,12.035,0.0,0.0,-0.0,0.0,,,-14.226,12.035,,,,,26.261,26.261,26.261
Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,548,Letras - Inglês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_PPI,4,-63.889,-77.785,-9.992,-77.785,-13.896,-67.793,21.75,678.473,-4.632,-22.598,-33.727,-6.546,43.243,52.304,-128.213,-799.026,27.181,0.0,53.897
Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,549,Letras - Inglês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,-34.486,-34.486,-34.486,-34.486,0.0,0.0,-0.0,-0.0,,,-34.486,-34.486,,,,,0.0,0.0,0.0
