id_oferta,id_oferta_num,curso,campus,turno,modalidade,observacoes_min,observacoes_max,primeira_nota_min,ultima_nota_min,primeira_nota_max,ultima_nota_max,media_historica_min,mediana_historica_min,minimo_historico_min,maximo_historico_min,amplitude_historica_min,desvio_historico_min,coef_var_min,consistencia_min,mudancas_min,volatilidade_min,media_historica_max,mediana_historica_max,minimo_historico_max,maximo_historico_max,amplitude_historica_max,desvio_historico_max,coef_var_max,consistencia_max,mudancas_max,volatilidade_max,persistencia_min,r2_persistencia_min,regressao_linear_min,r2_regressao_linear_min,regressao_ponderada_min,r2_regressao_ponderada_min,media_movel_min,r2_media_movel_min,persistencia_max,r2_persistencia_max,regressao_linear_max,r2_regressao_linear_max,regressao_ponderada_max,r2_regressao_ponderada_max,media_movel_max,r2_media_movel_max,ensemble_min,ensemble_mediana_min,ensemble_desvio_min,ensemble_amplitude_min,ensemble_n_modelos_min,ensemble_max,ensemble_mediana_max,ensemble_desvio_max,ensemble_amplitude_max,ensemble_n_modelos_max
Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,35,Arquitetura e Urbanismo (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,5,5,23.187,-33.969,39.321,4.708,34.598,49.823,-33.969,74.542,108.511,42.645,123.259,50.0,1.0,56.131,58.894,61.77,4.708,108.759,104.051,39.547,67.149,50.0,1,54.468,-33.969,,3.18,0.151,-24.808,-0.091,27.616,,4.708,,43.57,0.042,16.455,-0.222,55.489,,-6.995,-10.814,27.966,61.585,4,30.056,30.013,23.501,50.781,4
Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,36,Arquitetura e Urbanismo (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPI,4,4,-25.804,-44.019,12.181,37.832,-28.281,-27.511,-44.019,-14.083,29.936,12.333,-43.607,66.667,1.0,15.41,13.738,12.31,-7.5,37.832,45.332,18.58,135.25,66.667,2,33.416,-44.019,,-45.726,0.534,-51.031,0.441,-31.77,,37.832,,27.992,0.157,37.006,0.039,16.588,,-43.137,-44.873,8.144,19.26,4,29.855,32.499,9.904,21.244,4
Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,37,Arquitetura e Urbanismo (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,1,65.505,65.505,97.824,97.824,65.505,65.505,65.505,65.505,0.0,0.0,0.0,100.0,0.0,0.0,97.824,97.824,97.824,97.824,0.0,0.0,0.0,100.0,0,0.0,65.505,,,,,,65.505,,97.824,,,,,,97.824,,65.505,65.505,0.0,0.0,2,97.824,97.824,0.0,0.0,2
Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,38,Arquitetura e Urbanismo (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPIQ,1,1,-57.497,-57.497,11.923,11.923,-57.497,-57.497,-57.497,-57.497,0.0,0.0,0.0,100.0,0.0,0.0,11.923,11.923,11.923,11.923,0.0,0.0,0.0,100.0,0,0.0,-57.497,,,,,,-57.497,,11.923,,,,,,11.923,,-57.497,-57.497,0.0,0.0,2,11.923,11.923,0.0,0.0,2
Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,39,Arquitetura e Urbanismo (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,4,4,-33.644,-10.139,16.99,15.247,-2.715,2.182,-33.644,18.42,52.064,24.186,-890.733,66.667,1.0,39.68,34.726,34.843,15.247,53.972,38.725,21.504,61.926,66.667,1,37.22,-10.139,,13.934,0.126,-1.407,-0.075,0.615,,15.247,,33.1,0.002,18.214,-0.238,34.401,,0.751,-0.396,9.951,24.073,4,25.24,25.657,9.915,19.154,4
Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,40,Arquitetura e Urbanismo (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_PPI,4,4,-17.044,-39.05,-17.044,-39.05,-37.176,-28.047,-81.638,-10.972,70.666,32.002,-86.082,66.667,2.0,57.805,-18.222,-14.008,-39.05,-5.822,33.228,14.623,-80.25,66.667,1,22.428,-39.05,,-71.347,0.304,-64.044,0.278,-44.01,,-39.05,,-33.439,0.289,-41.299,0.144,-21.265,,-54.613,-54.027,15.531,32.297,4,-33.763,-36.244,8.964,20.034,4
Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,41,Arquitetura e Urbanismo (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,1,12.661,12.661,61.488,61.488,12.661,12.661,12.661,12.661,0.0,0.0,0.0,100.0,0.0,0.0,61.488,61.488,61.488,61.488,0.0,0.0,0.0,100.0,0,0.0,12.661,,,,,,12.661,,61.488,,,,,,61.488,,12.661,12.661,0.0,0.0,2,61.488,61.488,0.0,0.0,2
Arquivologia (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,42,Arquivologia (Bacharelado),Darcy Ribeiro,Noturno,AC,5,5,-46.303,-57.868,-10.847,41.329,-62.403,-57.868,-82.039,-46.303,35.736,13.889,-22.257,75.0,2.0,21.444,9.017,-5.298,-13.001,41.329,54.33,25.975,288.073,75.0,2,44.227,-57.868,,-63.443,0.001,-56.447,-0.148,-62.975,,41.329,,42.128,0.416,43.084,0.413,15.46,,-60.183,-60.422,3.547,6.996,4,35.5,41.729,13.379,27.624,4
Arquivologia (Bacharelado) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,43,Arquivologia (Bacharelado),Darcy Ribeiro,Noturno,CN,3,3,-71.228,10.221,-71.228,10.221,-44.656,-71.228,-72.96,10.221,83.181,47.532,-106.442,50.0,1.0,60.043,-44.656,-71.228,-72.96,10.221,83.181,47.532,-106.442,50.0,1,60.043,10.221,,36.793,0.734,50.945,0.697,-31.081,,10.221,,36.793,0.734,50.945,0.697,-31.081,,16.72,23.507,36.062,82.026,4,16.72,23.507,36.062,82.026,4
Arquivologia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,44,Arquivologia (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_NPPI,2,2,-47.977,-30.721,-47.977,-19.2,-39.349,-39.349,-47.977,-30.721,17.256,12.202,-31.009,100.0,0.0,0.0,-33.588,-33.588,-47.977,-19.2,28.777,20.348,-60.581,100.0,0,0.0,-30.721,,-13.465,1.0,-13.465,1.0,-36.473,,-19.2,,9.577,1.0,9.577,1.0,-28.792,,-23.531,-22.093,11.858,23.008,4,-7.21,-4.812,19.775,38.369,4
Arquivologia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,45,Arquivologia (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPI,3,3,-55.757,-34.645,-55.757,-30.382,-49.832,-55.757,-59.094,-34.645,24.449,13.258,-26.605,50.0,1.0,19.648,-48.411,-55.757,-59.094,-30.382,28.712,15.702,-32.436,50.0,1,22.662,-34.645,,-29.09,0.803,-26.825,0.775,-46.313,,-30.382,,-23.609,0.819,-21.033,0.793,-44.182,,-34.218,-31.867,8.707,19.489,4,-29.802,-26.995,10.366,23.148,4
Arquivologia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,46,Arquivologia (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPIQ,1,1,-70.619,-70.619,-31.332,-31.332,-70.619,-70.619,-70.619,-70.619,0.0,0.0,0.0,100.0,0.0,0.0,-31.332,-31.332,-31.332,-31.332,0.0,0.0,0.0,100.0,0,0.0,-70.619,,,,,,-70.619,,-31.332,,,,,,-31.332,,-70.619,-70.619,0.0,0.0,2,-31.332,-31.332,0.0,0.0,2
Arquivologia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,47,Arquivologia (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_PPI,2,2,-36.22,-66.41,-34.267,-66.41,-51.315,-51.315,-66.41,-36.22,30.19,21.348,-41.601,100.0,0.0,0.0,-50.338,-50.338,-66.41,-34.267,32.143,22.729,-45.151,100.0,0,0.0,-66.41,,-81.505,1.0,-81.505,1.0,-56.347,,-66.41,,-82.481,1.0,-82.481,1.0,-55.696,,-71.442,-73.958,12.325,25.158,4,-71.767,-74.446,13.122,26.786,4
Artes Cênicas (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,48,Artes Cênicas (Bacharelado),Darcy Ribeiro,Diurno,AC,6,6,-35.963,23.679,47.134,42.35,-7.114,-11.186,-35.963,27.497,63.46,30.574,-429.767,60.0,3.0,20.519,42.471,35.787,22.845,88.886,66.041,24.754,58.285,60.0,3,48.225,23.679,,45.017,0.831,46.811,0.829,5.298,,42.35,,35.542,0.022,33.343,0.018,40.821,,30.201,34.348,19.648,41.513,4,38.014,38.182,4.267,9.007,4
Artes Cênicas (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,49,Artes Cênicas (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,1,1,-64.508,-64.508,-64.508,-64.508,-64.508,-64.508,-64.508,-64.508,0.0,0.0,0.0,100.0,0.0,0.0,-64.508,-64.508,-64.508,-64.508,0.0,0.0,0.0,100.0,0,0.0,-64.508,,,,,,-64.508,,-64.508,,,,,,-64.508,,-64.508,-64.508,0.0,0.0,2,-64.508,-64.508,0.0,0.0,2
Artes Cênicas (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,50,Artes Cênicas (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,3,3,-5.726,-42.49,-5.726,-42.49,-15.928,-5.726,-42.49,0.432,42.922,23.209,-145.709,50.0,1.0,34.705,-15.928,-5.726,-42.49,0.432,42.922,23.209,-145.709,50.0,1,34.705,-42.49,,-52.114,0.798,-56.134,0.769,-22.055,,-42.49,,-52.114,0.798,-56.134,0.769,-22.055,,-43.198,-47.302,15.214,34.079,4,-43.198,-47.302,15.214,34.079,4
Artes Cênicas (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,51,Artes Cênicas (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,3,3,19.746,-19.882,19.746,-1.832,-2.223,-6.534,-19.882,19.746,39.628,20.163,-906.864,100.0,0.0,9.144,3.793,-1.832,-6.534,19.746,26.28,14.014,369.438,50.0,1,21.908,-19.882,,-27.936,0.991,-28.642,0.99,-8.828,,-1.832,,-12.663,0.84,-10.592,0.827,0.197,,-21.322,-23.909,9.229,19.814,4,-6.223,-6.212,6.352,12.86,4
Artes Cênicas (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,52,Artes Cênicas (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,1,-30.791,-30.791,18.165,18.165,-30.791,-30.791,-30.791,-30.791,0.0,0.0,0.0,100.0,0.0,0.0,18.165,18.165,18.165,18.165,0.0,0.0,0.0,100.0,0,0.0,-30.791,,,,,,-30.791,,18.165,,,,,,18.165,,-30.791,-30.791,0.0,0.0,2,18.165,18.165,0.0,0.0,2
Artes Cênicas (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ_PCD | EP=True | R=R2 | GE=NPPIQ | PCD=True | SM=1.0,53,Artes Cênicas (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ_PCD,1,1,-33.372,-33.372,-33.372,-33.372,-33.372,-33.372,-33.372,-33.372,0.0,0.0,0.0,100.0,0.0,0.0,-33.372,-33.372,-33.372,-33.372,0.0,0.0,0.0,100.0,0,0.0,-33.372,,,,,,-33.372,,-33.372,,,,,,-33.372,,-33.372,-33.372,0.0,0.0,2,-33.372,-33.372,0.0,0.0,2
Artes Cênicas (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,54,Artes Cênicas (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,1,1,-58.968,-58.968,-58.968,-58.968,-58.968,-58.968,-58.968,-58.968,0.0,0.0,0.0,100.0,0.0,0.0,-58.968,-58.968,-58.968,-58.968,0.0,0.0,0.0,100.0,0,0.0,-58.968,,,,,,-58.968,,-58.968,,,,,,-58.968,,-58.968,-58.968,0.0,0.0,2,-58.968,-58.968,0.0,0.0,2
Artes Cênicas (Licenciatura) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,55,Artes Cênicas (Licenciatura),Darcy Ribeiro,Diurno,AC,1,1,-12.384,-12.384,29.579,29.579,-12.384,-12.384,-12.384,-12.384,0.0,0.0,0.0,100.0,0.0,0.0,29.579,29.579,29.579,29.579,0.0,0.0,0.0,100.0,0,0.0,-12.384,,,,,,-12.384,,29.579,,,,,,29.579,,-12.384,-12.384,0.0,0.0,2,29.579,29.579,0.0,0.0,2
Artes Cênicas (Licenciatura) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,56,Artes Cênicas (Licenciatura),Darcy Ribeiro,Noturno,AC,1,1,-53.375,-53.375,16.725,16.725,-53.375,-53.375,-53.375,-53.375,0.0,0.0,0.0,100.0,0.0,0.0,16.725,16.725,16.725,16.725,0.0,0.0,0.0,100.0,0,0.0,-53.375,,,,,,-53.375,,16.725,,,,,,16.725,,-53.375,-53.375,0.0,0.0,2,16.725,16.725,0.0,0.0,2
Artes Cênicas (Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,57,Artes Cênicas (Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,1,-49.808,-49.808,-49.808,-49.808,-49.808,-49.808,-49.808,-49.808,0.0,0.0,0.0,100.0,0.0,0.0,-49.808,-49.808,-49.808,-49.808,0.0,0.0,0.0,100.0,0,0.0,-49.808,,,,,,-49.808,,-49.808,,,,,,-49.808,,-49.808,-49.808,0.0,0.0,2,-49.808,-49.808,0.0,0.0,2
Artes Cênicas (Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,58,Artes Cênicas (Licenciatura),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,1,-62.337,-62.337,-53.522,-53.522,-62.337,-62.337,-62.337,-62.337,0.0,0.0,0.0,100.0,0.0,0.0,-53.522,-53.522,-53.522,-53.522,0.0,0.0,0.0,100.0,0,0.0,-62.337,,,,,,-62.337,,-53.522,,,,,,-53.522,,-62.337,-62.337,0.0,0.0,2,-53.522,-53.522,0.0,0.0,2
Artes Cênicas (Literatura) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,59,Artes Cênicas (Literatura),Darcy Ribeiro,Diurno,AC,4,4,-52.165,-1.077,19.702,21.881,-20.971,-25.174,-52.165,18.627,70.792,35.297,-168.312,66.667,2.0,74.411,39.162,20.792,18.627,96.437,77.81,38.207,97.563,66.667,2,76.199,-1.077,,0.37,0.097,-4.149,0.089,-16.703,,21.881,,60.248,0.081,45.552,0.007,43.379,,-5.39,-2.613,7.774,17.073,4,42.765,44.466,15.811,38.367,4
Artes Cênicas (Literatura) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,60,Artes Cênicas (Literatura),Darcy Ribeiro,Noturno,AC,1,1,-68.863,-68.863,25.467,25.467,-68.863,-68.863,-68.863,-68.863,0.0,0.0,0.0,100.0,0.0,0.0,25.467,25.467,25.467,25.467,0.0,0.0,0.0,100.0,0,0.0,-68.863,,,,,,-68.863,,25.467,,,,,,25.467,,-68.863,-68.863,0.0,0.0,2,25.467,25.467,0.0,0.0,2
Artes Cênicas (Literatura) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,61,Artes Cênicas (Literatura),Darcy Ribeiro,Diurno,EP_R1_NPPI,2,2,14.969,-42.056,14.969,-5.063,-13.543,-13.543,-42.056,14.969,57.025,40.323,-297.728,100.0,0.0,0.0,4.953,4.953,-5.063,14.969,20.032,14.165,285.984,100.0,0,0.0,-42.056,,-99.081,1.0,-99.081,1.0,-23.048,,-5.063,,-25.095,1.0,-25.095,1.0,1.614,,-65.816,-70.568,39.187,76.033,4,-13.41,-15.079,13.766,26.709,4
Artes Cênicas (Literatura) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,62,Artes Cênicas (Literatura),Darcy Ribeiro,Noturno,EP_R1_PPI,1,1,-10.798,-10.798,-10.798,-10.798,-10.798,-10.798,-10.798,-10.798,0.0,0.0,0.0,100.0,0.0,0.0,-10.798,-10.798,-10.798,-10.798,0.0,0.0,0.0,100.0,0,0.0,-10.798,,,,,,-10.798,,-10.798,,,,,,-10.798,,-10.798,-10.798,0.0,0.0,2,-10.798,-10.798,0.0,0.0,2
Artes Cênicas (Literatura) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,63,Artes Cênicas (Literatura),Darcy Ribeiro,Diurno,EP_R2_NPPI,1,1,-21.566,-21.566,-21.566,-21.566,-21.566,-21.566,-21.566,-21.566,0.0,0.0,0.0,100.0,0.0,0.0,-21.566,-21.566,-21.566,-21.566,0.0,0.0,0.0,100.0,0,0.0,-21.566,,,,,,-21.566,,-21.566,,,,,,-21.566,,-21.566,-21.566,0.0,0.0,2,-21.566,-21.566,0.0,0.0,2
Artes Cênicas (Literatura) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,64,Artes Cênicas (Literatura),Darcy Ribeiro,Noturno,EP_R2_NPPI,1,1,-68.553,-68.553,-68.553,-68.553,-68.553,-68.553,-68.553,-68.553,0.0,0.0,0.0,100.0,0.0,0.0,-68.553,-68.553,-68.553,-68.553,0.0,0.0,0.0,100.0,0,0.0,-68.553,,,,,,-68.553,,-68.553,,,,,,-68.553,,-68.553,-68.553,0.0,0.0,2,-68.553,-68.553,0.0,0.0,2
Artes Cênicas (Literatura) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,65,Artes Cênicas (Literatura),Darcy Ribeiro,Diurno,EP_R2_PPI,1,1,-49.617,-49.617,-49.617,-49.617,-49.617,-49.617,-49.617,-49.617,0.0,0.0,0.0,100.0,0.0,0.0,-49.617,-49.617,-49.617,-49.617,0.0,0.0,0.0,100.0,0,0.0,-49.617,,,,,,-49.617,,-49.617,,,,,,-49.617,,-49.617,-49.617,0.0,0.0,2,-49.617,-49.617,0.0,0.0,2
Artes Visuais (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,66,Artes Visuais (Bacharelado),Darcy Ribeiro,Diurno,AC,6,6,-54.583,13.225,41.796,75.062,-20.002,-19.65,-68.761,29.41,98.171,37.916,-189.563,60.0,3.0,55.73,40.637,44.768,9.382,75.062,65.68,26.194,64.458,60.0,3,47.288,13.225,,22.556,0.36,15.888,0.341,-9.869,,75.062,,55.689,0.094,60.922,0.07,44.22,,10.45,14.557,14.103,32.425,4,58.973,58.305,12.794,30.842,4
Artes Visuais (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,67,Artes Visuais (Bacharelado),Darcy Ribeiro,Diurno,CN,1,1,-21.925,-21.925,-21.925,-21.925,-21.925,-21.925,-21.925,-21.925,0.0,0.0,0.0,100.0,0.0,0.0,-21.925,-21.925,-21.925,-21.925,0.0,0.0,0.0,100.0,0,0.0,-21.925,,,,,,-21.925,,-21.925,,,,,,-21.925,,-21.925,-21.925,0.0,0.0,2,-21.925,-21.925,0.0,0.0,2
Artes Visuais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,68,Artes Visuais (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,3,3,-37.278,-73.314,-37.278,-3.219,-29.701,-37.278,-73.314,21.489,94.803,47.854,-161.118,50.0,1.0,108.59,-6.336,-3.219,-37.278,21.489,58.767,29.507,-465.708,50.0,1,59.026,-73.314,,-43.93,0.038,-65.133,-0.066,-35.707,,-3.219,,26.165,0.52,16.929,0.468,-0.659,,-54.521,-54.532,17.625,37.607,4,9.804,8.135,14.113,29.384,4
Artes Visuais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,69,Artes Visuais (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,1,-64.314,-64.314,-16.574,-16.574,-64.314,-64.314,-64.314,-64.314,0.0,0.0,0.0,100.0,0.0,0.0,-16.574,-16.574,-16.574,-16.574,0.0,0.0,0.0,100.0,0,0.0,-64.314,,,,,,-64.314,,-16.574,,,,,,-16.574,,-64.314,-64.314,0.0,0.0,2,-16.574,-16.574,0.0,0.0,2
Artes Visuais (Licenciatura) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,70,Artes Visuais (Licenciatura),Darcy Ribeiro,Diurno,AC,3,3,-56.057,-7.957,28.223,70.753,-51.341,-56.057,-90.01,-7.957,82.053,41.229,-80.304,50.0,1.0,82.029,51.117,54.376,28.223,70.753,42.53,21.451,41.965,100.0,0,6.913,-7.957,,-15.266,0.34,-1.732,0.248,-43.325,,70.753,,83.015,0.983,81.874,0.98,58.206,,-17.07,-11.612,18.356,41.592,4,73.462,76.314,11.578,24.809,4
Artes Visuais (Licenciatura) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,71,Artes Visuais (Licenciatura),Darcy Ribeiro,Noturno,AC,1,1,-13.502,-13.502,-13.502,-13.502,-13.502,-13.502,-13.502,-13.502,0.0,0.0,0.0,100.0,0.0,0.0,-13.502,-13.502,-13.502,-13.502,0.0,0.0,0.0,100.0,0,0.0,-13.502,,,,,,-13.502,,-13.502,,,,,,-13.502,,-13.502,-13.502,0.0,0.0,2,-13.502,-13.502,0.0,0.0,2
Artes Visuais (Licenciatura) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,72,Artes Visuais (Licenciatura),Darcy Ribeiro,Diurno,CN,2,2,-30.845,-33.237,-30.845,-33.237,-32.041,-32.041,-33.237,-30.845,2.392,1.691,-5.279,100.0,0.0,0.0,-32.041,-32.041,-33.237,-30.845,2.392,1.691,-5.279,100.0,0,0.0,-33.237,,-33.835,1.0,-33.835,1.0,-32.44,,-33.237,,-33.835,1.0,-33.835,1.0,-32.44,,-33.337,-33.536,0.661,1.395,4,-33.337,-33.536,0.661,1.395,4
Artes Visuais (Licenciatura) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,73,Artes Visuais (Licenciatura),Darcy Ribeiro,Diurno,EP_R1_NPPI,1,1,-23.748,-23.748,-23.748,-23.748,-23.748,-23.748,-23.748,-23.748,0.0,0.0,0.0,100.0,0.0,0.0,-23.748,-23.748,-23.748,-23.748,0.0,0.0,0.0,100.0,0,0.0,-23.748,,,,,,-23.748,,-23.748,,,,,,-23.748,,-23.748,-23.748,0.0,0.0,2,-23.748,-23.748,0.0,0.0,2
Artes Visuais (Licenciatura) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,74,Artes Visuais (Licenciatura),Darcy Ribeiro,Diurno,EP_R1_PPI,1,1,-23.125,-23.125,-23.125,-23.125,-23.125,-23.125,-23.125,-23.125,0.0,0.0,0.0,100.0,0.0,0.0,-23.125,-23.125,-23.125,-23.125,0.0,0.0,0.0,100.0,0,0.0,-23.125,,,,,,-23.125,,-23.125,,,,,,-23.125,,-23.125,-23.125,0.0,0.0,2,-23.125,-23.125,0.0,0.0,2
Artes Visuais (Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,75,Artes Visuais (Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPI,3,3,29.145,-59.575,29.145,-16.763,-17.375,-21.695,-59.575,29.145,88.72,44.517,-256.216,100.0,0.0,9.164,15.584,29.145,-16.763,34.369,51.132,28.135,180.539,50.0,1,39.85,-59.575,,-83.915,0.993,-82.403,0.992,-32.162,,-16.763,,-18.847,0.666,-25.422,0.619,7.932,,-64.514,-70.989,24.273,51.753,4,-13.275,-17.805,14.612,33.355,4
Artes Visuais (Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,76,Artes Visuais (Licenciatura),Darcy Ribeiro,Diurno,EP_R2_PPI,2,2,-17.979,-22.141,-17.979,-22.141,-20.06,-20.06,-22.141,-17.979,4.162,2.943,-14.671,100.0,0.0,0.0,-20.06,-20.06,-22.141,-17.979,4.162,2.943,-14.671,100.0,0,0.0,-22.141,,-24.222,1.0,-24.222,1.0,-20.754,,-22.141,,-24.222,1.0,-24.222,1.0,-20.754,,-22.835,-23.181,1.699,3.468,4,-22.835,-23.181,1.699,3.468,4
Biblioteconomia (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,77,Biblioteconomia (Bacharelado),Darcy Ribeiro,Diurno,AC,5,5,-37.863,-57.49,15.722,36.282,-65.71,-69.572,-82.692,-37.863,44.829,18.562,-28.248,50.0,3.0,29.974,33.842,28.392,15.722,60.65,44.928,16.695,49.332,50.0,2,31.725,-57.49,,-74.13,0.053,-63.109,-0.181,-68.444,,36.282,,36.685,0.007,33.508,-0.01,34.418,,-65.793,-65.777,7.134,16.64,4,35.223,35.35,1.511,3.177,4
Biblioteconomia (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,78,Biblioteconomia (Bacharelado),Darcy Ribeiro,Diurno,CN,4,4,-13.884,-46.402,-13.884,-46.402,-28.064,-25.985,-46.402,-13.884,32.518,15.129,-53.91,100.0,0.0,6.611,-28.064,-25.985,-46.402,-13.884,32.518,15.129,-53.91,100.0,0,6.611,-46.402,,-56.108,0.949,-55.846,0.948,-33.78,,-46.402,,-56.108,0.949,-55.846,0.948,-33.78,,-48.034,-51.124,10.52,22.327,4,-48.034,-51.124,10.52,22.327,4
