trienio,indice_trienio,Ano,campus,curso,turno,modalidade,modalidade_normalizada,escola_publica,faixa_renda,grupo_etnico,pcd,limite_salario_minimo,Nota Mínima,Nota Máxima,id_curso,id_curso_campus,id_curso_turno,id_curso_modalidade,id_curso_campus_turno,id_oferta,id_oferta_num,amplitude,delta_min,delta_max,delta_amplitude,ordem,total_trienios
2023-2025,6,2025,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,AC,AC,False,,,False,,105.105,162.477,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | AC,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,710,57.372,36.25,81.712,45.462,6,6
2018-2020,1,2020,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,39.989,43.033,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | CN,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,711,3.044000000000004,,,,1,6
2019-2021,2,2021,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,47.562,47.562,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | CN,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,711,0.0,7.573,4.528999999999996,-3.044000000000004,2,6
2020-2022,3,2022,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,74.993,74.993,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | CN,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,711,0.0,27.430999999999997,27.430999999999997,0.0,3,6
2021-2023,4,2023,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,94.164,94.164,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | CN,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,711,0.0,19.171000000000006,19.171000000000006,0.0,4,6
2022-2024,5,2024,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,51.877,51.877,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | CN,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,711,0.0,-42.287,-42.287,0.0,5,6
2023-2025,6,2025,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,100.775,100.775,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | CN,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,711,0.0,48.898,48.898,0.0,6,6
2018-2020,1,2020,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-9.56,59.411,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | EP_R1_NPPI,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,712,68.971,,,,1,5
2019-2021,2,2021,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,11.118,64.536,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | EP_R1_NPPI,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,712,53.418,20.678,5.125,-15.553000000000004,2,5
2020-2022,3,2022,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,18.254,52.21,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | EP_R1_NPPI,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,712,33.956,7.136000000000001,-12.326,-19.461999999999996,3,5
2021-2023,4,2023,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,13.986,28.171,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | EP_R1_NPPI,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,712,14.184999999999999,-4.268000000000001,-24.039,-19.771000000000004,4,5
2022-2024,5,2024,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-5.024,0.805,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | EP_R1_NPPI,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,712,5.829,-19.01,-27.366,-8.355999999999998,5,5
2023-2025,6,2025,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R1_NPPIQ,EP_R1_NPPIQ,True,R1,NPPIQ,False,1.0,-59.284,22.165,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | EP_R1_NPPIQ,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,713,81.449,,,,1,1
2018-2020,1,2020,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-37.873,-35.003,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | EP_R1_PPI,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,714,2.8699999999999974,,,,1,4
2019-2021,2,2021,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,17.31,73.797,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | EP_R1_PPI,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,714,56.486999999999995,55.18299999999999,108.8,53.617,2,4
2020-2022,3,2022,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-27.007,-3.597,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | EP_R1_PPI,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,714,23.41,-44.317,-77.39399999999999,-33.077,3,4
2021-2023,4,2023,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-25.567,81.011,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | EP_R1_PPI,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,714,106.578,1.4400000000000013,84.60799999999999,83.168,4,4
2018-2020,1,2020,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,35.713,88.167,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | EP_R2_NPPI,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,715,52.454,,,,1,4
2020-2022,3,2022,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,51.189,51.189,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | EP_R2_NPPI,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,715,0.0,15.475999999999999,-36.978,-52.454,2,4
2021-2023,4,2023,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,68.634,73.11,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | EP_R2_NPPI,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,715,4.475999999999999,17.445,21.921,4.475999999999999,3,4
2022-2024,5,2024,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,34.208,34.299,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | EP_R2_NPPI,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,715,0.09100000000000108,-34.426,-38.811,-4.384999999999998,4,4
2023-2025,6,2025,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R2_NPPIQ,EP_R2_NPPIQ,True,R2,NPPIQ,False,1.0,72.126,90.752,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | EP_R2_NPPIQ,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,716,18.62599999999999,,,,1,1
2020-2022,3,2022,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R2_NPPI_PCD,EP_R2_NPPI_PCD,True,R2,NPPI,True,1.5,22.69,22.69,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | EP_R2_NPPI_PCD,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI_PCD | EP=True | R=R2 | GE=NPPI | PCD=True | SM=1.5,717,0.0,,,,1,1
2018-2020,1,2020,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-23.088,43.825,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | EP_R2_PPI,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,718,66.91300000000001,,,,1,5
2019-2021,2,2021,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,46.911,,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | EP_R2_PPI,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,718,,69.999,,,2,5
2020-2022,3,2022,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,3.855,54.101,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | EP_R2_PPI,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,718,50.246,-43.056000000000004,,,3,5
2021-2023,4,2023,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-10.252,10.138,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | EP_R2_PPI,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,718,20.39,-14.107000000000001,-43.963,-29.856,4,5
2022-2024,5,2024,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-29.25,-2.275,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | EP_R2_PPI,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,718,26.975,-18.997999999999998,-12.413,6.585000000000001,5,5
2023-2025,6,2025,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R2_PPIQ,EP_R2_PPIQ,True,R2,PPIQ,False,1.0,1.225,60.338,Relações Internacionais (Bacharelado),Relações Internacionais (Bacharelado) | Darcy Ribeiro,Relações Internacionais (Bacharelado) | Diurno,Relações Internacionais (Bacharelado) | EP_R2_PPIQ,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno,Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,719,59.113,,,,1,1
2018-2020,1,2020,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,AC,AC,False,,,False,,-87.136,-3.078,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Ceilândia,Saúde Coletiva (Bacharelado) | Diurno,Saúde Coletiva (Bacharelado) | AC,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,720,84.05799999999999,,,,1,5
2019-2021,2,2021,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,AC,AC,False,,,False,,-67.997,-8.405,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Ceilândia,Saúde Coletiva (Bacharelado) | Diurno,Saúde Coletiva (Bacharelado) | AC,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,720,59.592,19.138999999999996,-5.327,-24.465999999999994,2,5
2020-2022,3,2022,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,AC,AC,False,,,False,,-84.455,-10.106,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Ceilândia,Saúde Coletiva (Bacharelado) | Diurno,Saúde Coletiva (Bacharelado) | AC,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,720,74.349,-16.458,-1.7010000000000005,14.757000000000005,3,5
2021-2023,4,2023,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,AC,AC,False,,,False,,-79.717,25.273,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Ceilândia,Saúde Coletiva (Bacharelado) | Diurno,Saúde Coletiva (Bacharelado) | AC,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,720,104.99,4.7379999999999995,35.379,30.64099999999999,4,5
2023-2025,6,2025,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,AC,AC,False,,,False,,-73.062,-3.918,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Ceilândia,Saúde Coletiva (Bacharelado) | Diurno,Saúde Coletiva (Bacharelado) | AC,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,720,69.14399999999999,6.655000000000001,-29.191,-35.846000000000004,5,5
2018-2020,1,2020,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,AC,AC,False,,,False,,-47.301,-5.412,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Darcy Ribeiro,Saúde Coletiva (Bacharelado) | Noturno,Saúde Coletiva (Bacharelado) | AC,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,721,41.889,,,,1,5
2019-2021,2,2021,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,AC,AC,False,,,False,,-55.136,-44.554,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Darcy Ribeiro,Saúde Coletiva (Bacharelado) | Noturno,Saúde Coletiva (Bacharelado) | AC,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,721,10.582,-7.835000000000001,-39.142,-31.307000000000002,2,5
2020-2022,3,2022,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,AC,AC,False,,,False,,-73.319,-1.649,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Darcy Ribeiro,Saúde Coletiva (Bacharelado) | Noturno,Saúde Coletiva (Bacharelado) | AC,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,721,71.67,-18.183,42.905,61.088,3,5
2021-2023,4,2023,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,AC,AC,False,,,False,,-90.691,-12.104,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Darcy Ribeiro,Saúde Coletiva (Bacharelado) | Noturno,Saúde Coletiva (Bacharelado) | AC,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,721,78.587,-17.372,-10.454999999999998,6.917000000000002,4,5
2023-2025,6,2025,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,AC,AC,False,,,False,,-72.556,9.485,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Darcy Ribeiro,Saúde Coletiva (Bacharelado) | Noturno,Saúde Coletiva (Bacharelado) | AC,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,721,82.041,18.135000000000005,21.589,3.4539999999999935,5,5
2020-2022,3,2022,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-18.853,-18.853,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Ceilândia,Saúde Coletiva (Bacharelado) | Diurno,Saúde Coletiva (Bacharelado) | CN,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,722,0.0,,,,1,2
2021-2023,4,2023,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-39.762,-28.877,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Ceilândia,Saúde Coletiva (Bacharelado) | Diurno,Saúde Coletiva (Bacharelado) | CN,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,722,10.885000000000002,-20.909,-10.023999999999997,10.885000000000002,2,2
2019-2021,2,2021,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-38.727,-38.727,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Darcy Ribeiro,Saúde Coletiva (Bacharelado) | Noturno,Saúde Coletiva (Bacharelado) | CN,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,723,0.0,,,,1,2
2021-2023,4,2023,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-37.506,-37.506,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Darcy Ribeiro,Saúde Coletiva (Bacharelado) | Noturno,Saúde Coletiva (Bacharelado) | CN,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,723,0.0,1.2209999999999965,1.2209999999999965,0.0,2,2
2018-2020,1,2020,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-71.408,-43.768,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Ceilândia,Saúde Coletiva (Bacharelado) | Diurno,Saúde Coletiva (Bacharelado) | EP_R1_NPPI,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,724,27.64,,,,1,3
2019-2021,2,2021,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-55.278,-31.583,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Ceilândia,Saúde Coletiva (Bacharelado) | Diurno,Saúde Coletiva (Bacharelado) | EP_R1_NPPI,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,724,23.695,16.130000000000003,12.185000000000002,-3.9450000000000003,2,3
2021-2023,4,2023,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-92.731,-92.731,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Ceilândia,Saúde Coletiva (Bacharelado) | Diurno,Saúde Coletiva (Bacharelado) | EP_R1_NPPI,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,724,0.0,-37.452999999999996,-61.147999999999996,-23.695,3,3
