id_oferta,id_oferta_num,curso,campus,turno,modalidade,observacoes_min,observacoes_max,primeira_nota_min,ultima_nota_min,primeira_nota_max,ultima_nota_max,media_historica_min,mediana_historica_min,minimo_historico_min,maximo_historico_min,amplitude_historica_min,desvio_historico_min,coef_var_min,consistencia_min,mudancas_min,volatilidade_min,media_historica_max,mediana_historica_max,minimo_historico_max,maximo_historico_max,amplitude_historica_max,desvio_historico_max,coef_var_max,consistencia_max,mudancas_max,volatilidade_max,persistencia_min,persistencia_max,regressao_linear_min,regressao_linear_max,regressao_ponderada_min,regressao_ponderada_max,media_movel_min,media_movel_max,ensemble_min,ensemble_max,ensemble_mediana_min,ensemble_mediana_max,ensemble_desvio_min,ensemble_desvio_max,ensemble_amplitude_min,ensemble_amplitude_max,ensemble_n_modelos_min,ensemble_n_modelos_max,intervalo_previsto,delta_media_min,delta_media_max,delta_ultima_min,delta_ultima_max,estab_coef_var,estab_amplitude,estab_volatilidade,estab_mudancas,estab_observacoes,indice_estabilidade,classe_estabilidade
Estatística (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,384,Estatística (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,1,1,-32.737,-32.737,-32.737,-32.737,-32.737,-32.737,-32.737,-32.737,0.0,0.0,0.0,100.0,0.0,0.0,-32.737,-32.737,-32.737,-32.737,0.0,0.0,0.0,100.0,0,0.0,-32.737,-32.737,,,,,-32.737,-32.737,-32.737,-32.737,-32.737,-32.737,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Estatística (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,385,Estatística (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,1,1,-20.062,-20.062,-12.041,-12.041,-20.062,-20.062,-20.062,-20.062,0.0,0.0,0.0,100.0,0.0,0.0,-12.041,-12.041,-12.041,-12.041,0.0,0.0,0.0,100.0,0,0.0,-20.062,-12.041,,,,,-20.062,-12.041,-20.062,-12.041,-20.062,-12.041,0.0,0.0,0.0,0.0,2,2,8.021,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Estatística (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,386,Estatística (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,4,4,-0.124,-34.548,-0.124,-13.142,-25.852,-26.832,-49.618,-0.124,49.494,21.195,-81.989,66.667,1.0,23.698,-6.671,-6.633,-19.116,5.697,24.813,11.439,-171.474,66.667,2,25.247,-34.548,-13.142,-59.295,-10.232,-52.483,-10.201,-32.54,-7.383,-44.716,-10.239,-43.515,-10.216,13.223,2.351,26.755,5.759,4,4,34.477,-18.864,-3.568,-10.168,2.903,77.74869109947645,33.7696335078534,40.70680628272252,37.56544502617801,64.9673202614379,50.95,Moderada
Estatística (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,387,Estatística (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,1,-27.068,-27.068,22.541,22.541,-27.068,-27.068,-27.068,-27.068,0.0,0.0,0.0,100.0,0.0,0.0,22.541,22.541,22.541,22.541,0.0,0.0,0.0,100.0,0,0.0,-27.068,22.541,,,,,-27.068,22.541,-27.068,22.541,-27.068,22.541,0.0,0.0,0.0,0.0,2,2,49.609,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Estatística (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,388,Estatística (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,2,2,0.031,-39.185,0.031,-39.185,-19.577,-19.577,-39.185,0.031,39.216,27.73,-141.645,100.0,0.0,0.0,-19.577,-19.577,-39.185,0.031,39.216,27.73,-141.645,100.0,0,0.0,-39.185,-39.185,-78.401,-78.401,-78.401,-78.401,-26.113,-26.113,-55.525,-55.525,-58.793,-58.793,26.949,26.949,52.288,52.288,4,4,0.0,-35.948,-35.948,-16.34,-16.34,87.04188481675392,43.324607329842934,78.20680628272252,74.54188481675392,39.47712418300654,64.52,Alta
Estatística (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,389,Estatística (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,1,-34.447,-34.447,-34.447,-34.447,-34.447,-34.447,-34.447,-34.447,0.0,0.0,0.0,100.0,0.0,0.0,-34.447,-34.447,-34.447,-34.447,0.0,0.0,0.0,100.0,0,0.0,-34.447,-34.447,,,,,-34.447,-34.447,-34.447,-34.447,-34.447,-34.447,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Farmácia (Bacharelado) | Ceilândia | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,390,Farmácia (Bacharelado),Ceilândia,Diurno,AC,6,6,-85.275,31.936,81.955,92.243,-4.146,6.048,-85.275,31.936,117.211,41.566,-1002.481,60.0,2.0,38.212,65.631,70.517,14.814,92.243,77.429,26.985,41.116,80.0,1,46.086,31.936,92.243,54.33,52.579,39.727,62.512,9.777,62.524,33.942,67.465,35.831,62.518,18.593,17.17,44.554,39.664,4,4,33.523,38.088,1.834,2.006,-24.778,99.08376963350786,3.141361256544506,26.04712041884817,17.212041884816752,95.29411764705881,48.16,Moderada
Farmácia (Bacharelado) | Ceilândia | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,393,Farmácia (Bacharelado),Ceilândia,Diurno,CN,6,6,-26.27,15.618,-25.843,15.618,-2.025,7.588,-53.795,37.12,90.915,32.637,-1611.592,60.0,2.0,53.378,-1.954,7.588,-53.795,37.12,90.915,32.574,-1667.062,60.0,2,53.335,15.618,15.618,-0.91,-1.052,-8.431,-8.492,-1.76,-1.739,1.129,1.084,-1.335,-1.396,10.228,10.255,24.049,24.11,4,4,-0.045,3.154,3.038,-14.489,-14.534,99.60732984293193,9.031413612565443,15.18324607329843,17.212041884816752,95.29411764705881,47.27,Moderada
Farmácia (Bacharelado) | Ceilândia | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,396,Farmácia (Bacharelado),Ceilândia,Diurno,EP_R1_NPPI,5,5,-60.347,-52.228,21.528,-42.092,-46.652,-52.228,-60.347,-18.323,42.024,16.558,-35.492,75.0,2.0,28.072,3.553,13.031,-42.092,60.896,102.988,42.771,1203.873,75.0,1,41.777,-52.228,-42.092,-44.27,-63.568,-52.885,-72.816,-46.122,-11.363,-48.876,-47.46,-49.175,-52.83,4.324,27.29,8.614,61.454,4,4,1.416,-2.224,-51.013,3.352,-5.368,64.26701570680629,41.49214659685864,35.86387434554974,17.212041884816752,82.2875816993464,48.22,Moderada
Farmácia (Bacharelado) | Ceilândia | Diurno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,399,Farmácia (Bacharelado),Ceilândia,Diurno,EP_R1_NPPIQ,1,1,-33.173,-33.173,14.394,14.394,-33.173,-33.173,-33.173,-33.173,0.0,0.0,0.0,100.0,0.0,0.0,14.394,14.394,14.394,14.394,0.0,0.0,0.0,100.0,0,0.0,-33.173,14.394,,,,,-33.173,14.394,-33.173,14.394,-33.173,14.394,0.0,0.0,0.0,0.0,2,2,47.567,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Farmácia (Bacharelado) | Ceilândia | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,402,Farmácia (Bacharelado),Ceilândia,Diurno,EP_R1_PPI,4,4,-39.519,-42.825,-39.519,-3.477,-27.033,-34.062,-42.825,2.818,45.643,20.807,-76.97,66.667,1.0,38.59,-7.436,-0.329,-39.519,10.433,49.952,22.132,-297.619,66.667,1,28.38,-42.825,-3.477,-37.369,21.499,-48.68,10.25,-29.1,-1.649,-39.493,6.656,-40.097,4.3,8.327,11.617,19.58,24.976,4,4,46.149,-12.46,14.092,3.332,10.133,76.83246073298429,37.04188481675392,25.130890052356026,37.56544502617801,64.9673202614379,48.31,Moderada
Farmácia (Bacharelado) | Ceilândia | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,405,Farmácia (Bacharelado),Ceilândia,Diurno,EP_R2_NPPI,5,5,-76.441,-86.268,-2.832,-18.416,-29.742,-6.499,-86.268,22.311,108.579,48.492,-163.044,50.0,3.0,76.839,26.529,28.161,-18.416,86.786,105.202,40.835,153.925,75.0,1,69.215,-86.268,-18.416,-42.874,34.766,-76.166,11.233,-32.66,28.359,-59.492,13.986,-59.52,19.796,25.762,23.776,53.608,53.182,4,4,73.478,-29.75,-12.543,26.776,32.402,89.00523560209423,4.712041884816753,4.188481675392675,5.759162303664922,82.2875816993464,37.19,Baixa
Farmácia (Bacharelado) | Ceilândia | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,408,Farmácia (Bacharelado),Ceilândia,Diurno,EP_R2_NPPIQ,1,1,14.796,14.796,18.796,18.796,14.796,14.796,14.796,14.796,0.0,0.0,0.0,100.0,0.0,0.0,18.796,18.796,18.796,18.796,0.0,0.0,0.0,100.0,0,0.0,14.796,18.796,,,,,14.796,18.796,14.796,18.796,14.796,18.796,0.0,0.0,0.0,0.0,2,2,4.0,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Farmácia (Bacharelado) | Ceilândia | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,412,Farmácia (Bacharelado),Ceilândia,Diurno,EP_R2_PPI,4,4,-83.874,-59.032,19.707,1.504,-52.648,-54.735,-83.874,-17.25,66.624,27.53,-52.29,66.667,1.0,52.002,17.582,10.606,-14.608,63.724,78.332,33.805,192.272,66.667,2,64.119,-59.032,1.504,-42.314,-15.653,-57.358,-21.234,-50.582,10.935,-52.321,-6.112,-53.97,-7.075,7.606,14.926,16.718,32.169,4,4,46.209,0.327,-23.694,6.711,-7.616,70.94240837696336,21.596858638743456,15.837696335078533,37.56544502617801,64.9673202614379,42.18,Moderada
Farmácia (Bacharelado) | Ceilândia | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,415,Farmácia (Bacharelado),Ceilândia,Diurno,EP_R2_PPIQ,1,1,-83.68,-83.68,-4.707,-4.707,-83.68,-83.68,-83.68,-83.68,0.0,0.0,0.0,100.0,0.0,0.0,-4.707,-4.707,-4.707,-4.707,0.0,0.0,0.0,100.0,0,0.0,-83.68,-4.707,,,,,-83.68,-4.707,-83.68,-4.707,-83.68,-4.707,0.0,0.0,0.0,0.0,2,2,78.973,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,391,Farmácia (Bacharelado),Darcy Ribeiro,Diurno,AC,6,5,13.016,51.18,75.783,93.959,47.687,54.211,13.016,76.858,63.842,23.332,48.927,60.0,4.0,36.506,92.511,93.959,42.869,148.69,105.821,38.661,41.791,75.0,2,74.442,51.18,93.959,58.901,91.364,47.348,79.839,50.357,91.042,51.947,89.051,50.769,91.203,4.92,6.278,11.552,14.12,4,4,37.104,4.26,-3.46,0.767,-4.908,10.863874345549739,23.429319371727754,27.879581151832454,1.505235602094246,95.29411764705881,31.79,Baixa
Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,394,Farmácia (Bacharelado),Darcy Ribeiro,Diurno,CN,5,5,0.785,15.902,25.807,15.902,10.895,15.549,-29.349,51.589,80.938,29.26,268.556,75.0,2.0,60.802,15.9,15.902,-29.349,51.589,80.938,29.238,183.892,75.0,2,55.399,15.902,15.902,10.69,1.56,13.385,9.423,10.508,12.176,12.621,9.765,12.037,10.8,2.552,6.08,5.394,14.342,4,4,-2.856,1.726,-6.135,-3.281,-6.137,3.926701570680624,13.35078534031413,10.863874345549739,17.212041884816752,82.2875816993464,25.53,Baixa
Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,397,Farmácia (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,4,4,-11.157,-19.548,1.525,56.659,-7.42,-12.738,-19.548,15.342,34.89,15.564,-209.755,66.667,1.0,28.158,16.485,8.66,-8.04,56.659,64.699,28.517,172.989,66.667,2,44.41,-19.548,56.659,-21.128,51.876,-27.474,61.962,-10.162,23.563,-19.578,48.515,-20.338,54.268,7.151,17.137,17.312,38.399,4,4,68.093,-12.158,32.03,-0.03,-8.144,91.75392670157068,46.596858638743456,35.73298429319372,37.56544502617801,64.9673202614379,55.32,Moderada
Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,400,Farmácia (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPIQ,1,1,-45.41,-45.41,3.367,3.367,-45.41,-45.41,-45.41,-45.41,0.0,0.0,0.0,100.0,0.0,0.0,3.367,3.367,3.367,3.367,0.0,0.0,0.0,100.0,0,0.0,-45.41,3.367,,,,,-45.41,3.367,-45.41,3.367,-45.41,3.367,0.0,0.0,0.0,0.0,2,2,48.777,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,403,Farmácia (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,4,4,-56.072,-30.833,-55.265,-30.833,-24.023,-18.004,-56.072,-4.013,52.059,24.693,-102.788,66.667,1.0,39.363,-15.101,-15.476,-55.265,25.813,81.078,35.398,-234.404,66.667,1,63.208,-30.833,-30.833,-4.804,-3.261,-20.347,-25.619,-20.179,-12.733,-19.041,-18.111,-20.263,-19.176,10.72,12.486,26.03,27.572,4,4,0.93,4.982,-3.01,11.792,12.722,82.32984293193716,31.937172774869104,24.21465968586387,37.56544502617801,64.9673202614379,48.2,Moderada
Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,406,Farmácia (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,5,5,-9.63,-18.151,67.493,16.198,19.797,18.037,-18.151,72.441,90.592,36.58,184.776,50.0,1.0,51.568,56.462,66.401,16.198,79.533,63.335,24.435,43.277,75.0,2,31.492,-18.151,16.198,20.16,29.8,-5.317,18.723,19.878,50.537,4.142,28.815,7.28,24.262,19.067,15.64,38.311,34.339,4,4,24.673,-15.655,-27.647,22.293,12.617,5.497382198952883,9.424083769633507,15.968586387434557,37.56544502617801,82.2875816993464,30.15,Baixa
Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,409,Farmácia (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,1,50.704,50.704,50.704,50.704,50.704,50.704,50.704,50.704,0.0,0.0,0.0,100.0,0.0,0.0,50.704,50.704,50.704,50.704,0.0,0.0,0.0,100.0,0,0.0,50.704,50.704,,,,,50.704,50.704,50.704,50.704,50.704,50.704,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ_PCD | EP=True | R=R2 | GE=NPPIQ | PCD=True | SM=1.0,411,Farmácia (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ_PCD,1,1,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.0,0.0,0.0,100.0,0.0,0.0,0.119,0.119,0.119,0.119,0.0,0.0,0.0,100.0,0,0.0,0.119,0.119,,,,,0.119,0.119,0.119,0.119,0.119,0.119,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,413,Farmácia (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,4,4,-41.496,-63.95,19.612,27.148,-39.454,-37.789,-63.95,-18.29,45.66,18.982,-48.112,66.667,1.0,33.325,14.453,23.165,-15.667,27.148,42.815,20.375,140.977,66.667,1,38.874,-63.95,27.148,-52.347,30.701,-62.962,37.843,-42.033,17.702,-55.323,28.349,-57.654,28.924,10.3,8.376,21.917,20.14,4,4,83.672,-15.869,13.896,8.627,1.201,69.63350785340315,36.910994764397905,30.497382198952884,37.56544502617801,64.9673202614379,47.91,Moderada
Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,416,Farmácia (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,1,-19.971,-19.971,38.952,38.952,-19.971,-19.971,-19.971,-19.971,0.0,0.0,0.0,100.0,0.0,0.0,38.952,38.952,38.952,38.952,0.0,0.0,0.0,100.0,0,0.0,-19.971,38.952,,,,,-19.971,38.952,-19.971,38.952,-19.971,38.952,0.0,0.0,0.0,0.0,2,2,58.923,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Farmácia (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,392,Farmácia (Bacharelado),Darcy Ribeiro,Noturno,AC,6,6,-81.89,18.047,25.212,45.641,-19.674,0.138,-81.89,19.242,101.132,45.869,-233.143,80.0,2.0,73.882,32.477,27.374,-9.583,88.621,98.204,33.004,101.623,60.0,4,67.424,18.047,45.641,10.386,38.274,-2.118,35.154,-12.517,33.857,3.449,38.232,4.134,36.714,13.505,5.276,30.564,11.784,4,4,34.783,23.123,5.755,-14.598,-7.409,92.93193717277487,5.890052356020947,4.973821989528792,17.212041884816752,95.29411764705881,43.26,Moderada
Farmácia (Bacharelado) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,395,Farmácia (Bacharelado),Darcy Ribeiro,Noturno,CN,3,3,39.999,25.623,39.999,25.623,31.2,27.978,25.623,39.999,14.376,7.711,24.713,100.0,0.0,6.835,31.2,27.978,25.623,39.999,14.376,7.711,24.713,100.0,0,6.835,25.623,25.623,16.824,16.824,18.435,18.435,28.804,28.804,22.422,22.422,22.029,22.029,5.722,5.722,11.98,11.98,4,4,0.0,-8.778,-8.778,-3.201,-3.201,13.612565445026181,60.47120418848168,54.581151832460726,74.54188481675392,49.73856209150327,50.59,Moderada
Farmácia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,398,Farmácia (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_NPPI,3,3,-10.711,-14.031,-10.711,2.801,-15.925,-14.031,-23.033,-10.711,12.322,6.376,-40.035,50.0,1.0,15.078,1.643,2.801,-10.711,12.84,23.551,11.818,719.154,50.0,1,23.752,-14.031,2.801,-19.245,15.155,-15.691,9.557,-16.478,3.895,-16.361,7.852,-16.085,6.726,2.176,5.698,5.214,12.354,4,4,24.213,-0.436,6.209,-2.33,5.051,65.96858638743454,61.38743455497382,49.73821989528796,37.56544502617801,49.73856209150327,52.88,Moderada
Farmácia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,401,Farmácia (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_NPPIQ,1,1,-32.371,-32.371,-7.88,-7.88,-32.371,-32.371,-32.371,-32.371,0.0,0.0,0.0,100.0,0.0,0.0,-7.88,-7.88,-7.88,-7.88,0.0,0.0,0.0,100.0,0,0.0,-32.371,-7.88,,,,,-32.371,-7.88,-32.371,-7.88,-32.371,-7.88,0.0,0.0,0.0,0.0,2,2,24.491,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Farmácia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,404,Farmácia (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_PPI,4,4,-93.87,-4.337,-50.055,-4.337,-36.51,-23.916,-93.87,-4.337,89.533,40.435,-110.751,100.0,0.0,25.893,-9.067,-13.392,-50.055,40.572,90.627,38.059,-419.764,66.667,1,55.017,-4.337,-4.337,36.368,40.976,26.293,26.473,-21.934,0.942,9.097,16.014,10.978,13.708,26.974,21.4,58.302,45.313,4,4,6.917,45.607,25.081,13.434,20.351,84.29319371727748,10.143979057591624,37.95811518324608,74.54188481675392,64.9673202614379,54.38,Moderada
Farmácia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,407,Farmácia (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPI,4,4,-84.214,-37.354,-84.214,5.191,-26.648,-18.152,-84.214,13.926,98.14,44.128,-165.599,66.667,1.0,68.314,-16.011,3.121,-84.214,13.926,98.14,45.784,-285.944,66.667,1,49.233,-37.354,5.191,11.716,54.261,-15.593,35.461,-18.975,-1.957,-15.051,23.239,-17.284,20.326,20.245,26.283,49.07,56.218,4,4,38.29,11.597,39.25,22.303,18.048,89.13612565445025,7.0680628272251305,6.937172774869104,37.56544502617801,64.9673202614379,41.13,Moderada
Farmácia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,410,Farmácia (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPIQ,1,1,-10.117,-10.117,7.338,7.338,-10.117,-10.117,-10.117,-10.117,0.0,0.0,0.0,100.0,0.0,0.0,7.338,7.338,7.338,7.338,0.0,0.0,0.0,100.0,0,0.0,-10.117,7.338,,,,,-10.117,7.338,-10.117,7.338,-10.117,7.338,0.0,0.0,0.0,0.0,2,2,17.455,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Farmácia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,414,Farmácia (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_PPI,3,3,-77.467,-48.92,14.729,-1.44,-66.635,-73.518,-77.467,-48.92,28.547,15.468,-23.213,100.0,0.0,14.601,4.238,-0.575,-1.44,14.729,16.169,9.096,214.624,100.0,0,10.21,-48.92,-1.44,-38.088,-11.931,-34.646,-9.524,-61.877,1.543,-45.883,-5.338,-43.504,-5.482,12.275,6.417,27.231,13.474,4,4,40.545,20.752,-9.576,3.037,-3.898,57.19895287958114,52.48691099476439,50.0,74.54188481675392,49.73856209150327,56.79,Moderada
Farmácia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,417,Farmácia (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_PPIQ,1,1,-46.669,-46.669,-21.564,-21.564,-46.669,-46.669,-46.669,-46.669,0.0,0.0,0.0,100.0,0.0,0.0,-21.564,-21.564,-21.564,-21.564,0.0,0.0,0.0,100.0,0,0.0,-46.669,-21.564,,,,,-46.669,-21.564,-46.669,-21.564,-46.669,-21.564,0.0,0.0,0.0,0.0,2,2,25.105,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,418,Filosofia (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,AC,5,5,-72.833,-100.426,65.201,-3.548,-67.838,-69.896,-100.426,-30.256,70.17,25.039,-36.91,75.0,1.0,44.799,44.564,34.653,-3.548,92.933,96.481,36.397,81.674,75.0,2,52.27,-100.426,-3.548,-80.197,-2.817,-92.037,-12.847,-68.874,35.469,-85.384,4.064,-86.117,-3.183,13.784,21.429,31.552,48.316,4,4,89.448,-17.546,-40.5,15.042,7.612,64.92146596858639,19.764397905759157,20.94240837696335,37.56544502617801,82.2875816993464,45.1,Moderada
Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,419,Filosofia (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,CN,2,2,7.704,-23.598,29.933,-23.598,-7.947,-7.947,-23.598,7.704,31.302,22.134,-278.518,100.0,0.0,0.0,3.168,3.168,-23.598,29.933,53.531,37.852,1195.016,100.0,0,0.0,-23.598,-23.598,-34.032,-41.442,-34.032,-41.442,-13.164,-5.754,-26.206,-28.059,-28.815,-32.52,9.99,17.084,20.868,35.687,4,4,-1.853,-18.259,-31.227,-2.608,-4.461,93.97905759162303,49.476439790575924,78.20680628272252,74.54188481675392,39.47712418300654,67.14,Alta
Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,420,Filosofia (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R1_NPPI,3,3,-16.795,-17.946,-16.795,-17.946,-34.292,-17.946,-68.136,-16.795,51.341,29.315,-85.486,50.0,1.0,71.793,-34.292,-17.946,-68.136,-16.795,51.341,29.315,-85.486,50.0,1,71.793,-17.946,-17.946,-25.609,-25.609,-14.484,-14.484,-34.484,-34.484,-23.131,-23.131,-21.778,-21.778,8.882,8.882,20.0,20.0,4,4,0.0,11.161,11.161,-5.185,-5.185,78.53403141361257,32.19895287958116,5.628272251308896,37.56544502617801,49.73856209150327,40.73,Moderada
