Subprograma,Ano,Campus,Curso,Turno,Modalidade,modalidade_normalizada,escola_publica,faixa_renda,grupo_etnico,pcd,limite_salario_minimo,Nota Mínima,Nota Máxima
2021-2023,2023,Darcy Ribeiro,Matemática (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-20.208,8.078
2021-2023,2023,Darcy Ribeiro,Matemática (Bacharelado/Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-51.87,21.222
2021-2023,2023,Darcy Ribeiro,Matemática (Bacharelado/Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,18.569,18.569
2021-2023,2023,Darcy Ribeiro,Matemática (Bacharelado/Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,12.575,12.575
2021-2023,2023,Darcy Ribeiro,Matemática (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,-2.875,75.036
2021-2023,2023,Darcy Ribeiro,Medicina (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,43.826,86.39
2021-2023,2023,Darcy Ribeiro,Medicina (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,93.632,98.249
2021-2023,2023,Darcy Ribeiro,Medicina (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,107.578,134.438
2021-2023,2023,Darcy Ribeiro,Medicina (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,175.472,175.472
2021-2023,2023,Darcy Ribeiro,Medicina (Bacharelado),Diurno,EP_R2_NPPI_PCD,EP_R2_NPPI_PCD,True,R2,NPPI,True,1.5,107.509,107.509
2021-2023,2023,Darcy Ribeiro,Medicina (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,171.622,171.622
2021-2023,2023,Darcy Ribeiro,Medicina (Bacharelado),Diurno,AC,AC,False,,,False,,177.881,211.738
2021-2023,2023,Darcy Ribeiro,Medicina Veterinária (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-33.589,27.235
2021-2023,2023,Darcy Ribeiro,Medicina Veterinária (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,20.167,56.233
2021-2023,2023,Darcy Ribeiro,Medicina Veterinária (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,16.694,78.776
2021-2023,2023,Darcy Ribeiro,Medicina Veterinária (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,49.328,58.293
2021-2023,2023,Darcy Ribeiro,Medicina Veterinária (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,73.643,73.643
2021-2023,2023,Darcy Ribeiro,Medicina Veterinária (Bacharelado),Diurno,AC,AC,False,,,False,,93.664,127.484
2021-2023,2023,Darcy Ribeiro,Museologia (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-38.902,-38.902
2021-2023,2023,Darcy Ribeiro,Museologia (Bacharelado),Diurno,AC,AC,False,,,False,,-59.957,11.393
2021-2023,2023,Darcy Ribeiro,Música (Bacharelado),Diurno,AC,AC,False,,,False,,-23.394,46.282
2021-2023,2023,Darcy Ribeiro,Música (Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-69.94,-69.94
2021-2023,2023,Darcy Ribeiro,Música (Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-64.024,-64.024
2021-2023,2023,Darcy Ribeiro,Música (Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,30.345,41.995
2021-2023,2023,Darcy Ribeiro,Música (Licenciatura),Diurno,AC,AC,False,,,False,,-41.36,25.412
2021-2023,2023,Darcy Ribeiro,Nutrição (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-25.597,3.043
2021-2023,2023,Darcy Ribeiro,Nutrição (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,3.444,3.444
2021-2023,2023,Darcy Ribeiro,Nutrição (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-29.919,47.747
2021-2023,2023,Darcy Ribeiro,Nutrição (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,24.985,24.985
2021-2023,2023,Darcy Ribeiro,Nutrição (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,31.75,31.75
2021-2023,2023,Darcy Ribeiro,Nutrição (Bacharelado),Diurno,AC,AC,False,,,False,,66.13,101.845
2021-2023,2023,Darcy Ribeiro,Odontologia (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-2.387,50.584
2021-2023,2023,Darcy Ribeiro,Odontologia (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,51.88,51.88
2021-2023,2023,Darcy Ribeiro,Odontologia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-20.934,0.839
2021-2023,2023,Darcy Ribeiro,Odontologia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,113.007,113.007
2021-2023,2023,Darcy Ribeiro,Odontologia (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,34.282,34.282
2021-2023,2023,Darcy Ribeiro,Odontologia (Bacharelado),Diurno,AC,AC,False,,,False,,90.466,104.035
2021-2023,2023,Darcy Ribeiro,Pedagogia (Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-69.472,-11.148
2021-2023,2023,Darcy Ribeiro,Pedagogia (Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-2.29,26.289
2021-2023,2023,Darcy Ribeiro,Pedagogia (Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-92.894,17.832
2021-2023,2023,Darcy Ribeiro,Pedagogia (Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-8.669,16.663
2021-2023,2023,Darcy Ribeiro,Pedagogia (Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,0.572,9.731
2021-2023,2023,Darcy Ribeiro,Pedagogia (Licenciatura),Diurno,AC,AC,False,,,False,,-10.802,60.661
2021-2023,2023,Darcy Ribeiro,Pedagogia (Licenciatura),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-96.102,-18.331
2021-2023,2023,Darcy Ribeiro,Pedagogia (Licenciatura),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-65.559,-52.908
2021-2023,2023,Darcy Ribeiro,Pedagogia (Licenciatura),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-16.966,-16.966
2021-2023,2023,Darcy Ribeiro,Pedagogia (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-66.338,-38.725
2021-2023,2023,Darcy Ribeiro,Pedagogia (Licenciatura),Noturno,CN,CN,False,,NEGROS,False,,-52.111,-52.111
2021-2023,2023,Darcy Ribeiro,Pedagogia (Licenciatura),Noturno,AC,AC,False,,,False,,-59.858,5.534
2021-2023,2023,Darcy Ribeiro,Psicologia (Bacharelado / Licenciatura / Psicólogo),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,7.379,43.658
2021-2023,2023,Darcy Ribeiro,Psicologia (Bacharelado / Licenciatura / Psicólogo),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,26.153,40.23
2021-2023,2023,Darcy Ribeiro,Psicologia (Bacharelado / Licenciatura / Psicólogo),Diurno,EP_R1_NPPI_PCD,EP_R1_NPPI_PCD,True,R1,NPPI,True,1.5,-11.536,-11.536
2021-2023,2023,Darcy Ribeiro,Psicologia (Bacharelado / Licenciatura / Psicólogo),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,27.138,66.328
2021-2023,2023,Darcy Ribeiro,Psicologia (Bacharelado / Licenciatura / Psicólogo),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,81.072,81.072
2021-2023,2023,Darcy Ribeiro,Psicologia (Bacharelado / Licenciatura / Psicólogo),Diurno,EP_R2_NPPI_PCD,EP_R2_NPPI_PCD,True,R2,NPPI,True,1.5,2.412,2.412
2021-2023,2023,Darcy Ribeiro,Psicologia (Bacharelado / Licenciatura / Psicólogo),Diurno,CN,CN,False,,NEGROS,False,,61.64,61.64
2021-2023,2023,Darcy Ribeiro,Psicologia (Bacharelado / Licenciatura / Psicólogo),Diurno,AC,AC,False,,,False,,98.121,139.15
2021-2023,2023,Darcy Ribeiro,Química (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-57.812,20.502
2021-2023,2023,Darcy Ribeiro,Química (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-45.165,47.427
2021-2023,2023,Darcy Ribeiro,Química (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-1.973,-1.973
2021-2023,2023,Darcy Ribeiro,Química (Bacharelado),Diurno,AC,AC,False,,,False,,34.268,108.78
2021-2023,2023,Darcy Ribeiro,Química Tecnológica (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-53.722,-27.07
2021-2023,2023,Darcy Ribeiro,Química Tecnológica (Bacharelado),Diurno,AC,AC,False,,,False,,-67.895,53.064
2021-2023,2023,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-25.567,81.011
2021-2023,2023,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,13.986,28.171
2021-2023,2023,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-10.252,10.138
2021-2023,2023,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,68.634,73.11
2021-2023,2023,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,94.164,94.164
2021-2023,2023,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,AC,AC,False,,,False,,92.834,138.473
2021-2023,2023,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-78.911,-78.911
2021-2023,2023,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-5.497,-5.497
2021-2023,2023,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-85.042,-50.55
2021-2023,2023,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-37.506,-37.506
2021-2023,2023,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,AC,AC,False,,,False,,-90.691,-12.104
2021-2023,2023,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-21.301,-21.301
2021-2023,2023,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-19.616,-18.297
2021-2023,2023,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-61.49,-36.38
2021-2023,2023,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-22.493,-22.493
2021-2023,2023,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,AC,AC,False,,,False,,-26.943,26.034
2021-2023,2023,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-46.647,-46.647
2021-2023,2023,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-31.822,-31.822
2021-2023,2023,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-45.238,-45.238
2021-2023,2023,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-9.961,-9.961
2021-2023,2023,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,AC,AC,False,,,False,,-69.15,1.997
2021-2023,2023,Darcy Ribeiro,"Teoria, Crítica e História da Arte (Bacharelado)",Noturno,CN,CN,False,,NEGROS,False,,4.736,4.736
2021-2023,2023,Darcy Ribeiro,"Teoria, Crítica e História da Arte (Bacharelado)",Noturno,AC,AC,False,,,False,,-56.171,25.563
2021-2023,2023,Darcy Ribeiro,Turismo (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-13.362,-7.216
2021-2023,2023,Darcy Ribeiro,Turismo (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-70.349,-23.007
2021-2023,2023,Darcy Ribeiro,Turismo (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-47.957,-47.957
2021-2023,2023,Darcy Ribeiro,Turismo (Bacharelado),Diurno,AC,AC,False,,,False,,-95.121,-32.42
2021-2023,2023,Gama,Engenharias (FGA),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-48.142,32.607
2021-2023,2023,Gama,Engenharias (FGA),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-36.993,53.835
2021-2023,2023,Gama,Engenharias (FGA),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-44.055,107.386
2021-2023,2023,Gama,Engenharias (FGA),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,13.073,93.718
2021-2023,2023,Gama,Engenharias (FGA),Diurno,CN,CN,False,,NEGROS,False,,33.37,77.805
2021-2023,2023,Gama,Engenharias (FGA),Diurno,AC,AC,False,,,False,,70.386,144.063
2021-2023,2023,Planaltina,Ciências Naturais (Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-49.692,-49.692
2021-2023,2023,Planaltina,Ciências Naturais (Licenciatura),Diurno,AC,AC,False,,,False,,-85.11,9.258
2021-2023,2023,Planaltina,Ciências Naturais (Licenciatura),Noturno,AC,AC,False,,,False,,-52.216,9.125
2021-2023,2023,Planaltina,Gestão do Agronegócio (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-54.109,-22.499
2021-2023,2023,Planaltina,Gestão do Agronegócio (Bacharelado),Diurno,AC,AC,False,,,False,,-56.321,-36.7
