Subprograma,Ano,Campus,Curso,Turno,Modalidade,modalidade_normalizada,escola_publica,faixa_renda,grupo_etnico,pcd,limite_salario_minimo,Nota Mínima,Nota Máxima
2019-2021,2021,Darcy Ribeiro,Medicina Veterinária (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,60.745,65.444
2019-2021,2021,Darcy Ribeiro,Medicina Veterinária (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,50.944,54.202
2019-2021,2021,Darcy Ribeiro,Medicina Veterinária (Bacharelado),Diurno,AC,AC,False,,,False,,82.802,
2019-2021,2021,Darcy Ribeiro,Museologia (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-59.2,-59.2
2019-2021,2021,Darcy Ribeiro,Museologia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-51.807,-48.412
2019-2021,2021,Darcy Ribeiro,Museologia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-83.171,-5.934
2019-2021,2021,Darcy Ribeiro,Museologia (Bacharelado),Diurno,AC,AC,False,,,False,,-69.548,21.708
2019-2021,2021,Darcy Ribeiro,Música (Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,13.326,13.326
2019-2021,2021,Darcy Ribeiro,Música (Licenciatura),Diurno,AC,AC,False,,,False,,-52.883,59.144
2019-2021,2021,Darcy Ribeiro,Nutrição (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,27.706,27.706
2019-2021,2021,Darcy Ribeiro,Nutrição (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-47.36,22.813
2019-2021,2021,Darcy Ribeiro,Nutrição (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,18.954,18.954
2019-2021,2021,Darcy Ribeiro,Nutrição (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-13.868,14.264
2019-2021,2021,Darcy Ribeiro,Nutrição (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,48.358,48.358
2019-2021,2021,Darcy Ribeiro,Nutrição (Bacharelado),Diurno,AC,AC,False,,,False,,64.371,93.954
2019-2021,2021,Darcy Ribeiro,Odontologia (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,71.784,71.784
2019-2021,2021,Darcy Ribeiro,Odontologia (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,16.771,54.234
2019-2021,2021,Darcy Ribeiro,Odontologia (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,19.788,19.788
2019-2021,2021,Darcy Ribeiro,Odontologia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,41.185,97.122
2019-2021,2021,Darcy Ribeiro,Odontologia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,66.216,66.216
2019-2021,2021,Darcy Ribeiro,Odontologia (Bacharelado),Diurno,AC,AC,False,,,False,,81.777,
2019-2021,2021,Darcy Ribeiro,Pedagogia (Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,-15.759,-9.929
2019-2021,2021,Darcy Ribeiro,Pedagogia (Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-36.471,26.623
2019-2021,2021,Darcy Ribeiro,Pedagogia (Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-34.756,25.725
2019-2021,2021,Darcy Ribeiro,Pedagogia (Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-28.413,6.627
2019-2021,2021,Darcy Ribeiro,Pedagogia (Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-15.683,22.02
2019-2021,2021,Darcy Ribeiro,Pedagogia (Licenciatura),Diurno,AC,AC,False,,,False,,-20.971,44.375
2019-2021,2021,Darcy Ribeiro,Pedagogia (Licenciatura),Noturno,CN,CN,False,,NEGROS,False,,17.691,17.691
2019-2021,2021,Darcy Ribeiro,Pedagogia (Licenciatura),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-53.278,-41.609
2019-2021,2021,Darcy Ribeiro,Pedagogia (Licenciatura),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-33.843,-8.815
2019-2021,2021,Darcy Ribeiro,Pedagogia (Licenciatura),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-28.92,-28.92
2019-2021,2021,Darcy Ribeiro,Pedagogia (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-62.622,-17.576
2019-2021,2021,Darcy Ribeiro,Pedagogia (Licenciatura),Noturno,AC,AC,False,,,False,,-58.685,-3.162
2019-2021,2021,Darcy Ribeiro,Psicologia (Bacharelado / Licenciatura / Psicólogo),Diurno,CN,CN,False,,NEGROS,False,,60.228,60.228
2019-2021,2021,Darcy Ribeiro,Psicologia (Bacharelado / Licenciatura / Psicólogo),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,23.235,34.134
2019-2021,2021,Darcy Ribeiro,Psicologia (Bacharelado / Licenciatura / Psicólogo),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,47.859,69.85
2019-2021,2021,Darcy Ribeiro,Psicologia (Bacharelado / Licenciatura / Psicólogo),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,43.34,66.078
2019-2021,2021,Darcy Ribeiro,Química (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-22.823,-22.823
2019-2021,2021,Darcy Ribeiro,Química (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-31.14,10.829
2019-2021,2021,Darcy Ribeiro,Química (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-22.661,21.491
2019-2021,2021,Darcy Ribeiro,Química (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-37.593,57.929
2019-2021,2021,Darcy Ribeiro,Química (Bacharelado),Diurno,AC,AC,False,,,False,,16.702,89.253
2019-2021,2021,Darcy Ribeiro,Química Tecnológica (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-2.177,-2.177
2019-2021,2021,Darcy Ribeiro,Química Tecnológica (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,23.339,23.339
2019-2021,2021,Darcy Ribeiro,Química Tecnológica (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-27.683,-27.683
2019-2021,2021,Darcy Ribeiro,Química Tecnológica (Bacharelado),Diurno,AC,AC,False,,,False,,-23.379,65.907
2019-2021,2021,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,47.562,47.562
2019-2021,2021,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,17.31,73.797
2019-2021,2021,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,11.118,64.536
2019-2021,2021,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,46.911,
2019-2021,2021,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,AC,AC,False,,,False,,98.313,
2019-2021,2021,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-38.727,-38.727
2019-2021,2021,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-64.747,-22.831
2019-2021,2021,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-1.391,-1.391
2019-2021,2021,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-20.34,-20.34
2019-2021,2021,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-71.558,-36.051
2019-2021,2021,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,AC,AC,False,,,False,,-55.136,-44.554
2019-2021,2021,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-42.517,-26.01
2019-2021,2021,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-35.078,-35.078
2019-2021,2021,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-37.74,-14.877
2019-2021,2021,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,AC,AC,False,,,False,,-76.148,-17.915
2019-2021,2021,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,14.694,14.694
2019-2021,2021,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-10.261,19.595
2019-2021,2021,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-33.215,1.085
2019-2021,2021,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-58.673,-11.65
2019-2021,2021,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,AC,AC,False,,,False,,3.922,58.117
2019-2021,2021,Darcy Ribeiro,"Teoria, Crítica e História da Arte (Bacharelado)",Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-27.615,-13.504
2019-2021,2021,Darcy Ribeiro,"Teoria, Crítica e História da Arte (Bacharelado)",Noturno,AC,AC,False,,,False,,-0.054,50.763
2019-2021,2021,Darcy Ribeiro,Turismo (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-21.951,-21.951
2019-2021,2021,Darcy Ribeiro,Turismo (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-54.814,-54.814
2019-2021,2021,Darcy Ribeiro,Turismo (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-64.42,-64.42
2019-2021,2021,Darcy Ribeiro,Turismo (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-79.506,-24.63
2019-2021,2021,Darcy Ribeiro,Turismo (Bacharelado),Diurno,AC,AC,False,,,False,,-89.917,12.676
2019-2021,2021,Ceilândia,Enfermagem (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,36.97,36.97
2019-2021,2021,Ceilândia,Enfermagem (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,3.019,34.414
2019-2021,2021,Ceilândia,Enfermagem (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,14.131,22.52
2019-2021,2021,Ceilândia,Enfermagem (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,4.949,31.291
2019-2021,2021,Ceilândia,Enfermagem (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,26.36,46.546
2019-2021,2021,Ceilândia,Enfermagem (Bacharelado),Diurno,AC,AC,False,,,False,,26.432,71.32
2019-2021,2021,Ceilândia,Farmácia (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,3.739,3.739
2019-2021,2021,Ceilândia,Farmácia (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,2.818,2.818
2019-2021,2021,Ceilândia,Farmácia (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-47.03,60.896
2019-2021,2021,Ceilândia,Farmácia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-17.25,63.724
2019-2021,2021,Ceilândia,Farmácia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,22.311,28.161
2019-2021,2021,Ceilândia,Farmácia (Bacharelado),Diurno,AC,AC,False,,,False,,-1.212,74.556
2019-2021,2021,Ceilândia,Fisioterapia (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,23.699,23.699
2019-2021,2021,Ceilândia,Fisioterapia (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-13.417,3.499
2019-2021,2021,Ceilândia,Fisioterapia (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,0.515,17.749
2019-2021,2021,Ceilândia,Fisioterapia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-7.663,20.714
2019-2021,2021,Ceilândia,Fisioterapia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,10.703,24.247
2019-2021,2021,Ceilândia,Fisioterapia (Bacharelado),Diurno,AC,AC,False,,,False,,30.618,
2019-2021,2021,Ceilândia,Fonoaudiologia (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,46.715,46.715
2019-2021,2021,Ceilândia,Fonoaudiologia (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-11.763,14.629
2019-2021,2021,Ceilândia,Fonoaudiologia (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-8.658,18.255
2019-2021,2021,Ceilândia,Fonoaudiologia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-69.725,23.483
2019-2021,2021,Ceilândia,Fonoaudiologia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,25.151,25.151
2019-2021,2021,Ceilândia,Fonoaudiologia (Bacharelado),Diurno,AC,AC,False,,,False,,-14.934,11.358
2019-2021,2021,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-55.278,-31.583
2019-2021,2021,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-58.614,-58.614
2019-2021,2021,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-95.903,-28.196
2019-2021,2021,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,AC,AC,False,,,False,,-67.997,-8.405
2019-2021,2021,Ceilândia,Terapia Ocupacional (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-8.712,-8.712
2019-2021,2021,Ceilândia,Terapia Ocupacional (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-62.296,-38.06
2019-2021,2021,Ceilândia,Terapia Ocupacional (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-29.114,-25.419
2019-2021,2021,Ceilândia,Terapia Ocupacional (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-69.768,9.306
2019-2021,2021,Ceilândia,Terapia Ocupacional (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-14.518,37.811
2019-2021,2021,Ceilândia,Terapia Ocupacional (Bacharelado),Diurno,AC,AC,False,,,False,,-21.685,19.322
2019-2021,2021,Gama,Engenharias (FGA),Diurno,CN,CN,False,,NEGROS,False,,3.555,62.949
2019-2021,2021,Gama,Engenharias (FGA),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-67.127,17.176
2019-2021,2021,Gama,Engenharias (FGA),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-53.711,45.621
2019-2021,2021,Gama,Engenharias (FGA),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-54.926,44.722
2019-2021,2021,Gama,Engenharias (FGA),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,12.504,93.644
2019-2021,2021,Gama,Engenharias (FGA),Diurno,AC,AC,False,,,False,,50.195,
2019-2021,2021,Planaltina,Ciências Naturais (Licenciatura),Diurno,AC,AC,False,,,False,,-85.5,-85.5
2019-2021,2021,Planaltina,Ciências Naturais (Licenciatura),Noturno,CN,CN,False,,NEGROS,False,,-90.203,-90.203
2019-2021,2021,Planaltina,Ciências Naturais (Licenciatura),Noturno,AC,AC,False,,,False,,-76.854,-20.469
2019-2021,2021,Planaltina,Gestão Ambiental (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-34.138,-34.138
2019-2021,2021,Planaltina,Gestão Ambiental (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-73.509,39.118
2019-2021,2021,Planaltina,Gestão do Agronegócio (Bacharelado),Diurno,AC,AC,False,,,False,,-78.135,-78.135
